4.5093
5.9273
7.638
9.517
11.45
13.342
15.117
16.723
18.129
19.317
20.285
21.038
21.585
21.942
22.125
22.15
22.035
21.796
21.448
21.008
20.489
19.903
19.263
18.58
17.867
17.136
16.402
15.681
14.989
14.339
13.743
13.208
12.736
12.323
11.96
11.637
11.34
11.061
10.792
10.532
10.289
10.075
9.9072
9.808
9.799
9.901
10.131
10.503
11.026
11.709
12.558
13.583
14.797
16.218
17.868
19.77
21.946
24.409
27.159
30.179
33.434
36.868
40.41
43.982
47.496
50.868
54.014
56.861
59.344
61.413
63.032
64.184
64.864
65.085
64.867
64.237
63.224
61.856
60.152
58.125
55.782
53.123
50.143
46.844
43.23
39.321
35.153
30.79
26.324
21.879
17.601
13.65
10.178
7.3116
5.1402
3.705
2.999
2.9696
3.5257
4.5488
