-8.9372
-8.8169
-8.8265
-8.9286
-9.066
-9.175
-9.1971
-9.0898
-8.8309
-8.4201
-7.8751
-7.2261
-6.5096
-5.7627
-5.0196
-4.3085
-3.6505
-3.0588
-2.5393
-2.0913
-1.7092
-1.3839
-1.1047
-0.86043
-0.6408
-0.4369
-0.24135
-0.048391
0.14634
0.34592
0.55209
0.7653
0.98481
1.2092
1.4372
1.6686
1.9052
2.1521
2.4172
2.7115
3.0476
3.4378
3.8923
4.4171
5.0124
5.6715
6.3813
7.1231
7.8737
8.6066
9.2926
9.8995
10.391
10.727
10.858
10.73
10.28
9.4467
8.1785
6.4494
4.2803
1.7563
-0.9698
-3.6981
-6.2225
-8.3747
-10.05
-11.208
-11.861
-12.054
-11.852
-11.335
-10.592
-9.7158
-8.7925
-7.8944
-7.0732
-6.3587
-5.7634
-5.2899
-4.9376
-4.7075
-4.6038
-4.6313
-4.7915
-5.0776
-5.4706
-5.9382
-6.4355
-6.9097
-7.3076
-7.5854
-7.719
-7.711
-7.5924
-7.4173
-7.2514
-7.1594
-7.1924
-7.3778
