time, Futek, ENCL, ENCR, X, Y, Z, W 
2.947 ,8340913 ,-130 ,0 ,-0.0221557617188 ,0.141906738281 ,0.0709228515625 ,-0.987121582031
2.9583 ,8341162 ,-130 ,0 ,-0.02197265625 ,0.142639160156 ,0.0707397460938 ,-0.986999511719
2.9694 ,8341301 ,-130 ,0 ,-0.021728515625 ,0.143371582031 ,0.0707397460938 ,-0.986877441406
2.9804 ,8340923 ,-130 ,0 ,-0.0214233398438 ,0.14404296875 ,0.0706787109375 ,-0.98681640625
2.9915 ,8341560 ,-130 ,0 ,-0.020751953125 ,0.145263671875 ,0.0707397460938 ,-0.986633300781
3.007 ,8341172 ,-130 ,-1 ,-0.0203247070312 ,0.145874023438 ,0.0708618164062 ,-0.986572265625
3.019 ,8340996 ,-130 ,-1 ,-0.0198974609375 ,0.146606445312 ,0.0709228515625 ,-0.986450195312
3.0302 ,8341370 ,-130 ,-1 ,-0.01953125 ,0.147399902344 ,0.071044921875 ,-0.986328125
3.0412 ,8340993 ,-130 ,-1 ,-0.0191650390625 ,0.148315429688 ,0.0712280273438 ,-0.986206054688
3.0517 ,8341622 ,-130 ,-1 ,-0.0186157226562 ,0.150085449219 ,0.0715942382812 ,-0.985900878906
3.0689 ,8341124 ,-130 ,-1 ,-0.0184936523438 ,0.15087890625 ,0.07177734375 ,-0.985778808594
3.0802 ,8341148 ,-130 ,-1 ,-0.0183715820312 ,0.151611328125 ,0.0718383789062 ,-0.985656738281
3.0914 ,8341993 ,-130 ,-1 ,-0.0184326171875 ,0.153625488281 ,0.07177734375 ,-0.9853515625
3.107 ,8341207 ,-130 ,-1 ,-0.0185546875 ,0.154602050781 ,0.07177734375 ,-0.985168457031
3.1193 ,8341024 ,-130 ,-1 ,-0.0186157226562 ,0.155517578125 ,0.0717163085938 ,-0.985046386719
3.1311 ,8341730 ,-130 ,-1 ,-0.0186767578125 ,0.156372070312 ,0.0717163085938 ,-0.984924316406
3.142 ,8340069 ,-130 ,0 ,-0.0189208984375 ,0.157775878906 ,0.0712890625 ,-0.984741210938
3.1567 ,8341519 ,-130 ,0 ,-0.01904296875 ,0.158264160156 ,0.0708618164062 ,-0.984680175781
3.1706 ,8340463 ,-130 ,0 ,-0.0188598632812 ,0.158630371094 ,0.072509765625 ,-0.984497070312
3.1817 ,8340768 ,-130 ,0 ,-0.0191040039062 ,0.159057617188 ,0.071533203125 ,-0.984497070312
3.1966 ,8340775 ,-130 ,1 ,-0.019287109375 ,0.159118652344 ,0.071044921875 ,-0.984497070312
3.2071 ,8341020 ,-130 ,1 ,-0.0194091796875 ,0.159240722656 ,0.0706176757812 ,-0.984497070312
3.2202 ,8340816 ,-130 ,1 ,-0.0191040039062 ,0.159240722656 ,0.0731811523438 ,-0.984313964844
3.2313 ,8340896 ,-130 ,1 ,-0.0194702148438 ,0.158935546875 ,0.0721435546875 ,-0.984436035156
3.2464 ,8341242 ,-130 ,0 ,-0.0195922851562 ,0.158935546875 ,0.0716552734375 ,-0.984497070312
3.2569 ,8341096 ,-130 ,1 ,-0.0197143554688 ,0.1591796875 ,0.0712280273438 ,-0.984497070312
3.2704 ,8341342 ,-130 ,1 ,-0.0193481445312 ,0.159484863281 ,0.0738525390625 ,-0.984252929688
3.2815 ,8341778 ,-130 ,1 ,-0.0195922851562 ,0.159851074219 ,0.0730590820312 ,-0.984252929688
3.2962 ,8341249 ,-130 ,1 ,-0.019775390625 ,0.16015625 ,0.07275390625 ,-0.984191894531
3.3068 ,8340581 ,-130 ,1 ,-0.0199584960938 ,0.160522460938 ,0.0724487304688 ,-0.984191894531
3.3202 ,8341688 ,-130 ,1 ,-0.019775390625 ,0.161010742188 ,0.07470703125 ,-0.983947753906
3.3309 ,8340602 ,-130 ,1 ,-0.0199584960938 ,0.161560058594 ,0.074462890625 ,-0.983825683594
3.3415 ,8340806 ,-130 ,1 ,-0.0203247070312 ,0.162719726562 ,0.0742797851562 ,-0.983642578125
3.3564 ,8340761 ,-130 ,1 ,-0.0204467773438 ,0.163208007812 ,0.07421875 ,-0.983581542969
3.3702 ,8341273 ,-130 ,1 ,-0.0202026367188 ,0.163696289062 ,0.076171875 ,-0.983337402344
3.3812 ,8341830 ,-130 ,1 ,-0.0204467773438 ,0.164733886719 ,0.0755615234375 ,-0.983215332031
3.3966 ,8340861 ,-130 ,1 ,-0.0205688476562 ,0.165161132812 ,0.0751953125 ,-0.983154296875
3.4071 ,8340557 ,-130 ,1 ,-0.0206909179688 ,0.165405273438 ,0.0747680664062 ,-0.983154296875
3.4201 ,8341764 ,-130 ,1 ,-0.0204467773438 ,0.165588378906 ,0.076416015625 ,-0.983032226562
3.4317 ,8340788 ,-130 ,1 ,-0.0205688476562 ,0.165466308594 ,0.0760498046875 ,-0.983093261719
3.4461 ,8340937 ,-130 ,1 ,-0.0205688476562 ,0.165222167969 ,0.0758666992188 ,-0.983093261719
3.4571 ,8340830 ,-130 ,1 ,-0.0205078125 ,0.164916992188 ,0.0758666992188 ,-0.983154296875
3.4705 ,8341148 ,-130 ,1 ,-0.02001953125 ,0.164733886719 ,0.078125 ,-0.983032226562
3.482 ,8341148 ,-130 ,0 ,-0.0197143554688 ,0.164611816406 ,0.0784912109375 ,-0.983032226562
3.4966 ,8341024 ,-130 ,0 ,-0.0194702148438 ,0.164733886719 ,0.078857421875 ,-0.982971191406
3.5071 ,8341480 ,-130 ,0 ,-0.0191650390625 ,0.164855957031 ,0.0792846679688 ,-0.98291015625
3.52 ,8341107 ,-130 ,0 ,-0.0186157226562 ,0.165161132812 ,0.0816650390625 ,-0.982727050781
3.5314 ,8341231 ,-130 ,0 ,-0.0181274414062 ,0.166198730469 ,0.0825805664062 ,-0.982482910156
3.5465 ,8340899 ,-130 ,0 ,-0.0180053710938 ,0.166931152344 ,0.0830078125 ,-0.982299804688
3.5571 ,8340650 ,-130 ,0 ,-0.0178833007812 ,0.167663574219 ,0.0834350585938 ,-0.982116699219
3.5701 ,8340498 ,-130 ,0 ,-0.0176391601562 ,0.16845703125 ,0.0851440429688 ,-0.981872558594
3.5814 ,8340757 ,-130 ,0 ,-0.0177001953125 ,0.169982910156 ,0.08544921875 ,-0.981567382812
3.5965 ,8342128 ,-130 ,0 ,-0.017822265625 ,0.170776367188 ,0.08544921875 ,-0.9814453125
3.6079 ,8340598 ,-130 ,0 ,-0.0180053710938 ,0.171569824219 ,0.0853271484375 ,-0.981323242188
3.6202 ,8340574 ,-130 ,0 ,-0.0178833007812 ,0.172485351562 ,0.0870971679688 ,-0.981018066406
3.631 ,8340629 ,-130 ,0 ,-0.0181884765625 ,0.173034667969 ,0.0867919921875 ,-0.980895996094
3.6414 ,8341411 ,-130 ,1 ,-0.0187377929688 ,0.173156738281 ,0.0863647460938 ,-0.980895996094
3.6567 ,8340923 ,-130 ,1 ,-0.0189819335938 ,0.172912597656 ,0.0860595703125 ,-0.981018066406
3.6702 ,8341138 ,-130 ,1 ,-0.0189819335938 ,0.172546386719 ,0.086669921875 ,-0.981018066406
3.6812 ,8341249 ,-130 ,1 ,-0.01953125 ,0.171508789062 ,0.0858154296875 ,-0.981262207031
3.6965 ,8341342 ,-130 ,1 ,-0.0198364257812 ,0.171203613281 ,0.0855102539062 ,-0.981323242188
3.7072 ,8341660 ,-130 ,1 ,-0.0202026367188 ,0.171020507812 ,0.0851440429688 ,-0.981384277344
3.7202 ,8340435 ,-130 ,1 ,-0.0202026367188 ,0.170715332031 ,0.087158203125 ,-0.981262207031
3.7307 ,8341363 ,-130 ,1 ,-0.0206298828125 ,0.170104980469 ,0.0870971679688 ,-0.981384277344
3.7417 ,8340806 ,-130 ,1 ,-0.021240234375 ,0.16845703125 ,0.0875854492188 ,-0.981567382812
3.7557 ,8340802 ,-130 ,1 ,-0.0213012695312 ,0.167724609375 ,0.0879516601562 ,-0.981689453125
3.7703 ,8341003 ,-130 ,1 ,-0.0211181640625 ,0.167358398438 ,0.0883178710938 ,-0.981689453125
3.7809 ,8341076 ,-130 ,1 ,-0.0206909179688 ,0.167175292969 ,0.0885009765625 ,-0.981750488281
3.7915 ,8341138 ,-130 ,1 ,-0.0196533203125 ,0.167114257812 ,0.0888061523438 ,-0.981750488281
3.8059 ,8340736 ,-130 ,1 ,-0.0191650390625 ,0.167358398438 ,0.0890502929688 ,-0.981689453125
3.8195 ,8341515 ,-130 ,1 ,-0.0185546875 ,0.167663574219 ,0.0892944335938 ,-0.981628417969
3.83 ,8341408 ,-130 ,1 ,-0.01806640625 ,0.168395996094 ,0.0894775390625 ,-0.981506347656
3.8409 ,8341653 ,-130 ,1 ,-0.016845703125 ,0.171813964844 ,0.09033203125 ,-0.980834960938
3.8556 ,8341463 ,-130 ,1 ,-0.0162353515625 ,0.173950195312 ,0.0905151367188 ,-0.98046875
3.8702 ,8341633 ,-130 ,1 ,-0.0154418945312 ,0.175842285156 ,0.0908203125 ,-0.980102539062
3.8815 ,8341266 ,-130 ,1 ,-0.013916015625 ,0.178588867188 ,0.0899658203125 ,-0.979675292969
3.8957 ,8341439 ,-130 ,1 ,-0.0130615234375 ,0.179748535156 ,0.0895385742188 ,-0.979553222656
3.9061 ,8341235 ,-130 ,2 ,-0.011962890625 ,0.180725097656 ,0.0892333984375 ,-0.979370117188
3.9192 ,8340781 ,-130 ,2 ,-0.0103759765625 ,0.181579589844 ,0.0910034179688 ,-0.979125976562
3.9299 ,8341301 ,-130 ,2 ,-0.0087890625 ,0.182189941406 ,0.0911865234375 ,-0.97900390625
3.9405 ,8340896 ,-130 ,2 ,-0.007080078125 ,0.182556152344 ,0.091552734375 ,-0.978881835938
3.9514 ,8341110 ,-130 ,2 ,-0.00335693359375 ,0.181701660156 ,0.0927734375 ,-0.978942871094
3.9694 ,8341131 ,-130 ,2 ,-0.00140380859375 ,0.180419921875 ,0.0945434570312 ,-0.979064941406
3.9803 ,8341404 ,-130 ,2 ,0.00018310546875 ,0.179321289062 ,0.094970703125 ,-0.979187011719
3.9912 ,8340958 ,-130 ,2 ,0.003173828125 ,0.178955078125 ,0.0961303710938 ,-0.979125976562
4.0059 ,8341806 ,-129 ,2 ,0.00469970703125 ,0.180236816406 ,0.0967407226562 ,-0.978820800781
4.0194 ,8340975 ,-129 ,2 ,0.00634765625 ,0.182373046875 ,0.0983276367188 ,-0.978271484375
4.0307 ,8341366 ,-129 ,2 ,0.00946044921875 ,0.187744140625 ,0.100158691406 ,-0.97705078125
4.0493 ,8341096 ,-129 ,2 ,0.0108642578125 ,0.190490722656 ,0.101623535156 ,-0.976379394531
4.0606 ,8341781 ,-129 ,3 ,0.011962890625 ,0.193054199219 ,0.103393554688 ,-0.975646972656
4.0724 ,8341903 ,-129 ,3 ,0.0143432617188 ,0.197631835938 ,0.107604980469 ,-0.974243164062
4.0876 ,8342058 ,-129 ,3 ,0.01513671875 ,0.199584960938 ,0.108459472656 ,-0.973754882812
4.0993 ,8340982 ,-129 ,3 ,0.0158081054688 ,0.201110839844 ,0.108520507812 ,-0.973388671875
4.1107 ,8341290 ,-128 ,3 ,0.0153198242188 ,0.203186035156 ,0.108093261719 ,-0.973022460938
4.1217 ,8341211 ,-128 ,4 ,0.0147705078125 ,0.207824707031 ,0.107971191406 ,-0.972045898438
4.1356 ,8341889 ,-128 ,4 ,0.0152587890625 ,0.21044921875 ,0.105407714844 ,-0.971801757812
4.1468 ,8342211 ,-128 ,5 ,0.0161743164062 ,0.213195800781 ,0.102233886719 ,-0.971496582031
4.158 ,8341401 ,-128 ,6 ,0.0170288085938 ,0.215942382812 ,0.0990600585938 ,-0.971252441406
4.1695 ,8341387 ,-128 ,8 ,0.0169067382812 ,0.219604492188 ,0.0974731445312 ,-0.970581054688
4.1801 ,8341757 ,-128 ,9 ,0.0150146484375 ,0.224182128906 ,0.0963134765625 ,-0.969665527344
4.1912 ,8341093 ,-128 ,11 ,0.0096435546875 ,0.235107421875 ,0.0983276367188 ,-0.966918945312
4.2058 ,8341878 ,-128 ,14 ,0.00628662109375 ,0.239929199219 ,0.101867675781 ,-0.965393066406
4.2199 ,8342349 ,-128 ,16 ,0.003173828125 ,0.243469238281 ,0.109130859375 ,-0.963745117188
4.2314 ,8341602 ,-128 ,17 ,-0.00738525390625 ,0.2431640625 ,0.112976074219 ,-0.96337890625
4.2454 ,8342273 ,-128 ,18 ,-0.0133666992188 ,0.239929199219 ,0.113830566406 ,-0.963989257812
4.2561 ,8341961 ,-128 ,18 ,-0.019775390625 ,0.234252929688 ,0.115173339844 ,-0.965148925781
4.2696 ,8341723 ,-128 ,18 ,-0.0252685546875 ,0.226623535156 ,0.12060546875 ,-0.966186523438
4.2806 ,8341972 ,-128 ,18 ,-0.0322265625 ,0.217834472656 ,0.123474121094 ,-0.967590332031
4.2916 ,8342508 ,-129 ,18 ,-0.0487060546875 ,0.197998046875 ,0.117736816406 ,-0.971862792969
4.3056 ,8342667 ,-129 ,17 ,-0.053955078125 ,0.189453125 ,0.110168457031 ,-0.974182128906
4.319 ,8342719 ,-129 ,16 ,-0.0562744140625 ,0.182250976562 ,0.102966308594 ,-0.976257324219
4.3297 ,8342477 ,-129 ,15 ,-0.0563354492188 ,0.177368164062 ,0.0926513671875 ,-0.978149414062
4.3403 ,8342435 ,-129 ,14 ,-0.0587768554688 ,0.170776367188 ,0.0643310546875 ,-0.9814453125
4.3556 ,8342477 ,-129 ,13 ,-0.0623779296875 ,0.166076660156 ,0.048583984375 ,-0.98291015625
4.3691 ,8342986 ,-129 ,13 ,-0.065185546875 ,0.159729003906 ,0.0333862304688 ,-0.984436035156
4.3806 ,8343799 ,-129 ,12 ,-0.0675659179688 ,0.151916503906 ,0.0166625976562 ,-0.985961914062
4.3912 ,8343449 ,-129 ,11 ,-0.0771484375 ,0.134216308594 ,-0.0241088867188 ,-0.987670898438
4.4056 ,8343370 ,-129 ,10 ,-0.0849609375 ,0.126525878906 ,-0.0450439453125 ,-0.9873046875
4.4182 ,8344633 ,-129 ,10 ,-0.0924072265625 ,0.119384765625 ,-0.0634155273438 ,-0.986511230469
4.4294 ,8345785 ,-129 ,10 ,-0.0982055664062 ,0.110961914062 ,-0.0792846679688 ,-0.985778808594
4.4399 ,8345785 ,-129 ,9 ,-0.101989746094 ,0.0897216796875 ,-0.108642578125 ,-0.984741210938
4.4558 ,8347422 ,-129 ,9 ,-0.10107421875 ,0.0787963867188 ,-0.119812011719 ,-0.984497070312
4.4681 ,8350349 ,-129 ,9 ,-0.0989990234375 ,0.0675659179688 ,-0.128601074219 ,-0.984436035156
4.4789 ,8350861 ,-129 ,9 ,-0.0957641601562 ,0.0567626953125 ,-0.138671875 ,-0.984069824219
4.4894 ,8350135 ,-129 ,9 ,-0.0924072265625 ,0.0458374023438 ,-0.148254394531 ,-0.983581542969
4.4999 ,8351605 ,-129 ,9 ,-0.09130859375 ,0.0353393554688 ,-0.1552734375 ,-0.983032226562
4.5108 ,8352110 ,-129 ,9 ,-0.0906982421875 ,0.0219116210938 ,-0.169738769531 ,-0.981079101562
4.5253 ,8353280 ,-130 ,9 ,-0.09228515625 ,0.0177001953125 ,-0.175476074219 ,-0.97998046875
4.5361 ,8354315 ,-130 ,8 ,-0.0935668945312 ,0.0133056640625 ,-0.179077148438 ,-0.979309082031
4.5466 ,8353477 ,-130 ,8 ,-0.0927734375 ,0.006591796875 ,-0.18212890625 ,-0.978881835938
4.5574 ,8354474 ,-130 ,8 ,-0.0901489257812 ,-0.00457763671875 ,-0.183898925781 ,-0.978759765625
4.5679 ,8353771 ,-130 ,8 ,-0.0869750976562 ,-0.0187377929688 ,-0.184204101562 ,-0.978881835938
4.5791 ,8352103 ,-130 ,7 ,-0.0830688476562 ,-0.0317993164062 ,-0.18408203125 ,-0.978881835938
4.5896 ,8351823 ,-130 ,7 ,-0.0799560546875 ,-0.0411987304688 ,-0.182495117188 ,-0.979064941406
4.6001 ,8351851 ,-130 ,7 ,-0.0786743164062 ,-0.0450439453125 ,-0.180419921875 ,-0.979431152344
4.6112 ,8351013 ,-130 ,7 ,-0.0786743164062 ,-0.0376586914062 ,-0.174743652344 ,-0.980712890625
4.6253 ,8349276 ,-130 ,6 ,-0.0790405273438 ,-0.0319213867188 ,-0.170715332031 ,-0.981628417969
4.6359 ,8349000 ,-130 ,6 ,-0.0786743164062 ,-0.0286865234375 ,-0.166442871094 ,-0.982482910156
4.6468 ,8347557 ,-130 ,6 ,-0.0773315429688 ,-0.0288696289062 ,-0.161682128906 ,-0.9833984375
4.6593 ,8346266 ,-130 ,6 ,-0.0755615234375 ,-0.0315551757812 ,-0.15673828125 ,-0.984252929688
4.6703 ,8346958 ,-130 ,6 ,-0.0736694335938 ,-0.0344848632812 ,-0.151184082031 ,-0.985168457031
4.6812 ,8345121 ,-130 ,6 ,-0.0696411132812 ,-0.0328979492188 ,-0.138488769531 ,-0.987365722656
4.6955 ,8345121 ,-130 ,6 ,-0.0674438476562 ,-0.02685546875 ,-0.132263183594 ,-0.988525390625
4.707 ,8345183 ,-130 ,6 ,-0.0652465820312 ,-0.0181884765625 ,-0.1259765625 ,-0.98974609375
4.7178 ,8344847 ,-130 ,6 ,-0.0626220703125 ,-0.0076904296875 ,-0.120300292969 ,-0.99072265625
4.7288 ,8344681 ,-130 ,6 ,-0.0599365234375 ,0.00238037109375 ,-0.115844726562 ,-0.991455078125
4.7393 ,8345654 ,-130 ,6 ,-0.057373046875 ,0.0104370117188 ,-0.112243652344 ,-0.991943359375
4.7497 ,8344401 ,-130 ,6 ,-0.0535278320312 ,0.0221557617188 ,-0.106384277344 ,-0.992614746094
4.7678 ,8343885 ,-131 ,5 ,-0.05419921875 ,0.02880859375 ,-0.10302734375 ,-0.992797851562
4.7783 ,8343581 ,-131 ,5 ,-0.0562744140625 ,0.0408935546875 ,-0.1044921875 ,-0.992065429688
4.7892 ,8342871 ,-131 ,5 ,-0.0599975585938 ,0.0587768554688 ,-0.111145019531 ,-0.990234375
4.8002 ,8342463 ,-131 ,5 ,-0.0645751953125 ,0.0789794921875 ,-0.118469238281 ,-0.987731933594
4.8112 ,8342245 ,-130 ,5 ,-0.0681762695312 ,0.113830566406 ,-0.118225097656 ,-0.984069824219
4.8256 ,8342467 ,-130 ,5 ,-0.0681762695312 ,0.124633789062 ,-0.118530273438 ,-0.982727050781
4.8364 ,8342553 ,-130 ,5 ,-0.0651245117188 ,0.131225585938 ,-0.119506835938 ,-0.981994628906
4.8471 ,8342588 ,-130 ,6 ,-0.060302734375 ,0.132995605469 ,-0.118896484375 ,-0.982116699219
4.8576 ,8343463 ,-130 ,6 ,-0.053955078125 ,0.12841796875 ,-0.117248535156 ,-0.983276367188
4.869 ,8343439 ,-130 ,6 ,-0.0460815429688 ,0.11669921875 ,-0.113708496094 ,-0.985534667969
4.8795 ,8342923 ,-130 ,6 ,-0.0437622070312 ,0.100341796875 ,-0.118896484375 ,-0.986877441406
4.89 ,8342705 ,-130 ,6 ,-0.0464477539062 ,0.0847778320312 ,-0.121337890625 ,-0.987915039062
4.9008 ,8340913 ,-130 ,6 ,-0.05517578125 ,0.0813598632812 ,-0.120788574219 ,-0.98779296875
4.919 ,8341889 ,-130 ,7 ,-0.0593872070312 ,0.095458984375 ,-0.117736816406 ,-0.986633300781
4.9299 ,8341647 ,-130 ,7 ,-0.0623779296875 ,0.113647460938 ,-0.116882324219 ,-0.984680175781
4.9407 ,8341588 ,-130 ,7 ,-0.0629272460938 ,0.144775390625 ,-0.124450683594 ,-0.979553222656
4.9553 ,8341965 ,-130 ,7 ,-0.0603637695312 ,0.150207519531 ,-0.131469726562 ,-0.97802734375
4.9679 ,8342245 ,-130 ,7 ,-0.0591430664062 ,0.148193359375 ,-0.137512207031 ,-0.9775390625
4.9782 ,8342145 ,-130 ,7 ,-0.0603637695312 ,0.143737792969 ,-0.141174316406 ,-0.977600097656
4.989 ,8340927 ,-130 ,7 ,-0.0634155273438 ,0.142395019531 ,-0.141418457031 ,-0.977600097656
4.9995 ,8341363 ,-130 ,7 ,-0.0664672851562 ,0.148132324219 ,-0.13671875 ,-0.977233886719
5.01 ,8341778 ,-130 ,7 ,-0.0681762695312 ,0.158996582031 ,-0.131469726562 ,-0.97607421875
5.0212 ,8341373 ,-131 ,7 ,-0.068603515625 ,0.179931640625 ,-0.127136230469 ,-0.973022460938
5.0353 ,8341377 ,-131 ,6 ,-0.0671997070312 ,0.185363769531 ,-0.128295898438 ,-0.971923828125
5.0461 ,8341716 ,-131 ,6 ,-0.06591796875 ,0.185974121094 ,-0.128479003906 ,-0.971862792969
5.0566 ,8341598 ,-131 ,6 ,-0.0655517578125 ,0.183776855469 ,-0.126525878906 ,-0.972595214844
5.0695 ,8340712 ,-131 ,6 ,-0.0658569335938 ,0.181579589844 ,-0.123657226562 ,-0.973327636719
5.081 ,8342148 ,-131 ,5 ,-0.0670166015625 ,0.182800292969 ,-0.118896484375 ,-0.9736328125
5.0955 ,8341051 ,-131 ,-1 ,-0.0674438476562 ,0.185180664062 ,-0.116760253906 ,-0.973388671875
5.1065 ,8341273 ,-131 ,-1 ,-0.0675048828125 ,0.1875 ,-0.114501953125 ,-0.973266601562
5.1193 ,8341923 ,-131 ,-1 ,-0.0665283203125 ,0.189270019531 ,-0.107849121094 ,-0.973693847656
5.1305 ,8341923 ,-131 ,-1 ,-0.0662231445312 ,0.189758300781 ,-0.105285644531 ,-0.973937988281
5.1416 ,8341702 ,-131 ,5 ,-0.0657348632812 ,0.189270019531 ,-0.100830078125 ,-0.974487304688
5.1553 ,8341865 ,-131 ,4 ,-0.0658569335938 ,0.189758300781 ,-0.09912109375 ,-0.974609375
5.1689 ,8341657 ,-131 ,4 ,-0.0654907226562 ,0.191345214844 ,-0.0936889648438 ,-0.974853515625
5.1803 ,8341228 ,-132 ,4 ,-0.0660400390625 ,0.193664550781 ,-0.092041015625 ,-0.974487304688
5.191 ,8341871 ,-132 ,3 ,-0.0668334960938 ,0.200134277344 ,-0.0878295898438 ,-0.973510742188
5.2054 ,8341681 ,-132 ,3 ,-0.066650390625 ,0.204406738281 ,-0.0848388671875 ,-0.972961425781
5.2189 ,8341737 ,-132 ,2 ,-0.0645751953125 ,0.210388183594 ,-0.0755004882812 ,-0.972534179688
5.2296 ,8342339 ,-132 ,2 ,-0.0637817382812 ,0.217346191406 ,-0.0718994140625 ,-0.971374511719
5.2403 ,8342141 ,-132 ,2 ,-0.0631103515625 ,0.225402832031 ,-0.0678100585938 ,-0.969848632812
5.251 ,8342027 ,-132 ,2 ,-0.0628051757812 ,0.242797851562 ,-0.0591430664062 ,-0.966247558594
5.269 ,8342256 ,-132 ,1 ,-0.0613403320312 ,0.250732421875 ,-0.0499267578125 ,-0.964782714844
5.2797 ,8343134 ,-132 ,1 ,-0.0604248046875 ,0.257751464844 ,-0.04638671875 ,-0.963195800781
5.2906 ,8342304 ,-132 ,1 ,-0.0573120117188 ,0.267944335938 ,-0.0427856445312 ,-0.960815429688
5.3051 ,8343280 ,-131 ,1 ,-0.055908203125 ,0.269653320312 ,-0.04248046875 ,-0.960388183594
5.3189 ,8344204 ,-131 ,2 ,-0.0541381835938 ,0.269653320312 ,-0.03662109375 ,-0.960754394531
5.33 ,8344159 ,-131 ,2 ,-0.0526733398438 ,0.268493652344 ,-0.0348510742188 ,-0.961181640625
5.3411 ,8346069 ,-131 ,2 ,-0.03857421875 ,0.266174316406 ,-0.03125 ,-0.962646484375
5.3552 ,8346775 ,-131 ,2 ,-0.0284423828125 ,0.265747070312 ,-0.0278930664062 ,-0.963195800781
5.3689 ,8347041 ,-131 ,3 ,-0.0176391601562 ,0.265686035156 ,-0.0192260742188 ,-0.963684082031
5.3802 ,8349086 ,-131 ,4 ,-0.00994873046875 ,0.264770507812 ,-0.0153198242188 ,-0.964111328125
5.3908 ,8349131 ,-131 ,5 ,0.00616455078125 ,0.260314941406 ,-0.00775146484375 ,-0.965454101562
5.4051 ,8350723 ,-131 ,7 ,0.0113525390625 ,0.256591796875 ,-0.0032958984375 ,-0.966430664062
5.4189 ,8352716 ,-131 ,9 ,0.01708984375 ,0.253356933594 ,0.00726318359375 ,-0.967163085938
5.4295 ,8357235 ,-132 ,17 ,0.0176391601562 ,0.227111816406 ,0.0366821289062 ,-0.973022460938
5.4611 ,8359484 ,-132 ,18 ,0.0125732421875 ,0.182556152344 ,0.0686645507812 ,-0.980712890625
5.4755 ,8358782 ,-132 ,20 ,0.00714111328125 ,0.15869140625 ,0.0850219726562 ,-0.983642578125
