time, Futek, ENCL, ENCR, X, Y, Z, W 
2.866 ,8352152 ,-101 ,1 ,-0.0106201171875 ,0.0537719726562 ,0.693420410156 ,0.718444824219
2.8766 ,8352418 ,-101 ,1 ,-0.0106201171875 ,0.0537719726562 ,0.693054199219 ,0.71875
2.8874 ,8351951 ,-101 ,1 ,-0.010498046875 ,0.0537109375 ,0.69287109375 ,0.718994140625
2.898 ,8352076 ,-101 ,1 ,-0.01025390625 ,0.0535888671875 ,0.692687988281 ,0.719177246094
2.9086 ,8352097 ,-101 ,1 ,-0.0105590820312 ,0.0535888671875 ,0.692626953125 ,0.71923828125
2.9193 ,8352661 ,-101 ,1 ,-0.0115356445312 ,0.0540161132812 ,0.692565917969 ,0.71923828125
2.935 ,8352879 ,-101 ,1 ,-0.01220703125 ,0.0543212890625 ,0.692687988281 ,0.719055175781
2.9462 ,8351955 ,-101 ,1 ,-0.0128173828125 ,0.0546264648438 ,0.69287109375 ,0.718872070312
2.9568 ,8352726 ,-101 ,1 ,-0.01318359375 ,0.0548706054688 ,0.693054199219 ,0.718688964844
2.9678 ,8352270 ,-101 ,1 ,-0.0134887695312 ,0.054931640625 ,0.693298339844 ,0.718383789062
2.9791 ,8352159 ,-101 ,1 ,-0.0138549804688 ,0.0549926757812 ,0.693969726562 ,0.7177734375
2.9947 ,8352543 ,-101 ,1 ,-0.0140380859375 ,0.0550537109375 ,0.6943359375 ,0.717407226562
3.0051 ,8352602 ,-101 ,1 ,-0.0143432617188 ,0.0550537109375 ,0.694702148438 ,0.717041015625
3.0168 ,8352667 ,-101 ,1 ,-0.0145874023438 ,0.0550537109375 ,0.695007324219 ,0.716735839844
3.0273 ,8351979 ,-101 ,1 ,-0.0148315429688 ,0.0551147460938 ,0.695251464844 ,0.716491699219
3.0378 ,8352418 ,-101 ,1 ,-0.01513671875 ,0.05517578125 ,0.695495605469 ,0.71630859375
3.0483 ,8352086 ,-101 ,1 ,-0.0154418945312 ,0.0551147460938 ,0.695617675781 ,0.716125488281
3.0592 ,8351962 ,-101 ,1 ,-0.0157470703125 ,0.0548095703125 ,0.695861816406 ,0.715942382812
3.075 ,8352363 ,-101 ,1 ,-0.015625 ,0.0546264648438 ,0.695922851562 ,0.715881347656
3.0856 ,8351993 ,-101 ,1 ,-0.0151977539062 ,0.0543212890625 ,0.695983886719 ,0.7158203125
3.0962 ,8351965 ,-101 ,1 ,-0.0148315429688 ,0.053955078125 ,0.696044921875 ,0.7158203125
3.1067 ,8351768 ,-101 ,1 ,-0.0145874023438 ,0.0538330078125 ,0.696166992188 ,0.715698242188
3.1171 ,8352110 ,-101 ,1 ,-0.0146484375 ,0.053955078125 ,0.6962890625 ,0.715576171875
3.1276 ,8352477 ,-101 ,1 ,-0.0149536132812 ,0.0540771484375 ,0.696472167969 ,0.715393066406
3.1381 ,8351830 ,-101 ,1 ,-0.0151977539062 ,0.054443359375 ,0.696716308594 ,0.715148925781
3.149 ,8351522 ,-101 ,1 ,-0.0152587890625 ,0.0547485351562 ,0.697143554688 ,0.714660644531
3.1665 ,8351539 ,-101 ,1 ,-0.014892578125 ,0.0545654296875 ,0.697570800781 ,0.714294433594
3.1772 ,8352602 ,-101 ,1 ,-0.014404296875 ,0.0543212890625 ,0.697998046875 ,0.7138671875
3.1879 ,8351595 ,-101 ,1 ,-0.013916015625 ,0.0540771484375 ,0.698425292969 ,0.713500976562
3.1985 ,8353103 ,-101 ,1 ,-0.0135498046875 ,0.0538940429688 ,0.698852539062 ,0.713073730469
3.2095 ,8351858 ,-101 ,1 ,-0.0134887695312 ,0.0540161132812 ,0.699768066406 ,0.712219238281
3.2246 ,8352875 ,-101 ,1 ,-0.013671875 ,0.0542602539062 ,0.7001953125 ,0.711791992188
3.2351 ,8351858 ,-101 ,1 ,-0.0137939453125 ,0.054443359375 ,0.700622558594 ,0.711303710938
3.2459 ,8351456 ,-101 ,1 ,-0.0140380859375 ,0.054443359375 ,0.701049804688 ,0.710876464844
3.2564 ,8351595 ,-101 ,1 ,-0.0140380859375 ,0.0542602539062 ,0.701477050781 ,0.710510253906
3.2673 ,8352252 ,-101 ,1 ,-0.0137939453125 ,0.0538940429688 ,0.701782226562 ,0.710205078125
3.2781 ,8352204 ,-101 ,1 ,-0.0131225585938 ,0.0531616210938 ,0.702392578125 ,0.709655761719
3.2935 ,8351661 ,-101 ,1 ,-0.0128784179688 ,0.0530395507812 ,0.70263671875 ,0.709411621094
3.3041 ,8352404 ,-101 ,1 ,-0.0128173828125 ,0.052978515625 ,0.702880859375 ,0.709228515625
3.3171 ,8352404 ,-101 ,1 ,-0.0130004882812 ,0.052978515625 ,0.703125 ,0.708984375
3.3288 ,8351865 ,-101 ,1 ,-0.0128784179688 ,0.0529174804688 ,0.70361328125 ,0.70849609375
3.3432 ,8352007 ,-101 ,1 ,-0.0127563476562 ,0.0528564453125 ,0.703918457031 ,0.708251953125
3.3539 ,8351626 ,-101 ,1 ,-0.0126342773438 ,0.052734375 ,0.7041015625 ,0.7080078125
3.3671 ,8351716 ,-101 ,1 ,-0.0126342773438 ,0.0526123046875 ,0.704406738281 ,0.707763671875
3.3779 ,8352245 ,-101 ,1 ,-0.0126342773438 ,0.052490234375 ,0.704650878906 ,0.70751953125
3.3886 ,8351993 ,-101 ,1 ,-0.0126342773438 ,0.0523681640625 ,0.704956054688 ,0.707214355469
3.3996 ,8351577 ,-101 ,1 ,-0.0123901367188 ,0.0521850585938 ,0.705627441406 ,0.706604003906
3.4166 ,8352048 ,-101 ,1 ,-0.0120849609375 ,0.052001953125 ,0.705993652344 ,0.706237792969
3.4276 ,8352124 ,-101 ,1 ,-0.0117797851562 ,0.052001953125 ,0.706359863281 ,0.705810546875
3.4382 ,8352190 ,-101 ,1 ,-0.0116577148438 ,0.0521240234375 ,0.706787109375 ,0.705444335938
3.4491 ,8352062 ,-101 ,1 ,-0.0116577148438 ,0.0524291992188 ,0.707580566406 ,0.70458984375
3.4665 ,8352103 ,-101 ,1 ,-0.01171875 ,0.052490234375 ,0.707946777344 ,0.704223632812
3.4777 ,8352533 ,-101 ,1 ,-0.0116577148438 ,0.0525512695312 ,0.708251953125 ,0.703918457031
3.4883 ,8351605 ,-101 ,1 ,-0.0115966796875 ,0.052490234375 ,0.708557128906 ,0.70361328125
3.4993 ,8352425 ,-101 ,1 ,-0.0112915039062 ,0.0521850585938 ,0.708984375 ,0.703247070312
3.5174 ,8351692 ,-101 ,1 ,-0.01123046875 ,0.0519409179688 ,0.709045410156 ,0.703125
3.528 ,8352186 ,-101 ,1 ,-0.01123046875 ,0.0516967773438 ,0.709045410156 ,0.703125
3.539 ,8351647 ,-101 ,1 ,-0.011474609375 ,0.0513305664062 ,0.708984375 ,0.703308105469
3.554 ,8351636 ,-101 ,1 ,-0.0115966796875 ,0.0514526367188 ,0.708801269531 ,0.703430175781
3.5672 ,8352159 ,-101 ,1 ,-0.0116577148438 ,0.0515747070312 ,0.708679199219 ,0.703552246094
3.5789 ,8351934 ,-101 ,1 ,-0.0112915039062 ,0.0510864257812 ,0.70849609375 ,0.703796386719
3.5936 ,8351370 ,-101 ,1 ,-0.0108642578125 ,0.0509643554688 ,0.708557128906 ,0.703735351562
3.6041 ,8352270 ,-101 ,1 ,-0.0106201171875 ,0.0506591796875 ,0.708740234375 ,0.703552246094
3.6162 ,8351598 ,-101 ,1 ,-0.0105590820312 ,0.0506591796875 ,0.708923339844 ,0.703430175781
3.6267 ,8352045 ,-101 ,1 ,-0.0105590820312 ,0.0509643554688 ,0.709045410156 ,0.703247070312
3.6375 ,8351398 ,-101 ,1 ,-0.0108032226562 ,0.0512084960938 ,0.709228515625 ,0.703063964844
3.648 ,8351564 ,-101 ,1 ,-0.0110473632812 ,0.0513305664062 ,0.709411621094 ,0.702819824219
3.6591 ,8351363 ,-101 ,1 ,-0.0111083984375 ,0.0513305664062 ,0.7099609375 ,0.702270507812
3.6734 ,8351297 ,-101 ,1 ,-0.0108032226562 ,0.0509643554688 ,0.710205078125 ,0.702087402344
3.6843 ,8351965 ,-101 ,1 ,-0.0103759765625 ,0.0507202148438 ,0.71044921875 ,0.701843261719
3.6947 ,8352186 ,-101 ,1 ,-0.0101318359375 ,0.050537109375 ,0.710632324219 ,0.70166015625
3.7053 ,8351384 ,-101 ,1 ,-0.0101318359375 ,0.0503540039062 ,0.710754394531 ,0.701538085938
3.7166 ,8351121 ,-101 ,0 ,-0.0101928710938 ,0.05029296875 ,0.710815429688 ,0.701477050781
3.727 ,8352020 ,-101 ,0 ,-0.0103759765625 ,0.0503540039062 ,0.710876464844 ,0.701416015625
3.7375 ,8351491 ,-101 ,0 ,-0.0106811523438 ,0.0503540039062 ,0.710876464844 ,0.701416015625
3.7479 ,8351699 ,-101 ,0 ,-0.0108032226562 ,0.0502319335938 ,0.710815429688 ,0.701477050781
3.7585 ,8351775 ,-101 ,0 ,-0.0106811523438 ,0.050048828125 ,0.710754394531 ,0.701599121094
3.7692 ,8351692 ,-101 ,0 ,-0.0101928710938 ,0.0493774414062 ,0.710510253906 ,0.701904296875
3.7839 ,8351342 ,-101 ,0 ,-0.00982666015625 ,0.0490112304688 ,0.710388183594 ,0.702026367188
3.7944 ,8350993 ,-101 ,0 ,-0.0096435546875 ,0.048828125 ,0.710266113281 ,0.702209472656
3.8049 ,8350595 ,-101 ,0 ,-0.0096435546875 ,0.0487670898438 ,0.710144042969 ,0.702331542969
3.8169 ,8351159 ,-101 ,0 ,-0.00982666015625 ,0.0488891601562 ,0.710021972656 ,0.702453613281
3.8277 ,8350484 ,-101 ,0 ,-0.0100708007812 ,0.049072265625 ,0.709899902344 ,0.702514648438
3.8384 ,8350937 ,-101 ,0 ,-0.0103759765625 ,0.04931640625 ,0.709838867188 ,0.702514648438
3.8494 ,8351072 ,-101 ,0 ,-0.0107421875 ,0.0496826171875 ,0.709899902344 ,0.702453613281
3.8672 ,8351072 ,-101 ,0 ,-0.0108032226562 ,0.0498046875 ,0.7099609375 ,0.702392578125
3.8781 ,8351308 ,-101 ,0 ,-0.0108642578125 ,0.0498657226562 ,0.710144042969 ,0.702209472656
3.8889 ,8351546 ,-101 ,0 ,-0.0110473632812 ,0.05029296875 ,0.71044921875 ,0.701843261719
3.9034 ,8351446 ,-101 ,0 ,-0.01123046875 ,0.0504760742188 ,0.710571289062 ,0.701721191406
3.9164 ,8351501 ,-101 ,0 ,-0.0114135742188 ,0.0507202148438 ,0.710754394531 ,0.701477050781
3.9275 ,8351809 ,-101 ,0 ,-0.0121459960938 ,0.05126953125 ,0.711120605469 ,0.701049804688
3.9431 ,8351533 ,-101 ,0 ,-0.0121459960938 ,0.05126953125 ,0.711120605469 ,0.701049804688
3.9539 ,8351536 ,-101 ,0 ,-0.011962890625 ,0.0511474609375 ,0.710998535156 ,0.701232910156
3.9664 ,8351588 ,-101 ,0 ,-0.01171875 ,0.0509643554688 ,0.710815429688 ,0.701416015625
3.9769 ,8351823 ,-101 ,0 ,-0.011474609375 ,0.05078125 ,0.710693359375 ,0.701538085938
3.9877 ,8352297 ,-101 ,0 ,-0.0112915039062 ,0.0507202148438 ,0.710571289062 ,0.701721191406
3.9984 ,8352605 ,-101 ,1 ,-0.0112915039062 ,0.0507202148438 ,0.710327148438 ,0.701965332031
4.0092 ,8351868 ,-101 ,1 ,-0.0113525390625 ,0.0507202148438 ,0.709838867188 ,0.702392578125
4.0233 ,8352180 ,-101 ,1 ,-0.0111694335938 ,0.0506591796875 ,0.709655761719 ,0.70263671875
4.034 ,8352439 ,-101 ,1 ,-0.010498046875 ,0.0504150390625 ,0.709228515625 ,0.703063964844
4.0533 ,8351989 ,-101 ,1 ,-0.0103149414062 ,0.0504150390625 ,0.709106445312 ,0.703247070312
4.066 ,8352709 ,-101 ,1 ,-0.01025390625 ,0.050537109375 ,0.709106445312 ,0.703247070312
4.0768 ,8351470 ,-101 ,1 ,-0.01025390625 ,0.0506591796875 ,0.709228515625 ,0.703063964844
4.0874 ,8352079 ,-101 ,1 ,-0.0105590820312 ,0.0509643554688 ,0.709411621094 ,0.702880859375
4.098 ,8351771 ,-101 ,1 ,-0.0111694335938 ,0.0516357421875 ,0.709411621094 ,0.702758789062
4.1164 ,8351771 ,-101 ,1 ,-0.0113525390625 ,0.0518188476562 ,0.709289550781 ,0.702941894531
4.1273 ,8352131 ,-102 ,1 ,-0.0116577148438 ,0.0523681640625 ,0.708740234375 ,0.703430175781
4.1533 ,8351757 ,-102 ,1 ,-0.0120239257812 ,0.0525512695312 ,0.708068847656 ,0.7041015625
4.1746 ,8352927 ,-102 ,1 ,-0.0123901367188 ,0.0525512695312 ,0.707580566406 ,0.70458984375
4.1862 ,8352661 ,-102 ,1 ,-0.0167846679688 ,0.0526123046875 ,0.698364257812 ,0.713623046875
4.2835 ,8355903 ,-102 ,1 ,-0.0169067382812 ,0.052490234375 ,0.697326660156 ,0.714660644531
4.294 ,8356204 ,-102 ,1 ,-0.017578125 ,0.0532836914062 ,0.694580078125 ,0.717224121094
4.3275 ,8356598 ,-102 ,2 ,-0.0170288085938 ,0.0546875 ,0.693603515625 ,0.718078613281
4.3536 ,8358505 ,-102 ,3 ,-0.0162963867188 ,0.054931640625 ,0.694091796875 ,0.717651367188
4.3666 ,8359027 ,-101 ,4 ,-0.0151977539062 ,0.0552978515625 ,0.695007324219 ,0.716674804688
4.3777 ,8359578 ,-101 ,5 ,-0.0135498046875 ,0.0558471679688 ,0.696472167969 ,0.715270996094
4.3885 ,8358771 ,-101 ,9 ,-0.00067138671875 ,0.0552978515625 ,0.710754394531 ,0.701232910156
4.4338 ,8359546 ,-101 ,10 ,0.00244140625 ,0.054443359375 ,0.713195800781 ,0.698791503906
4.4444 ,8359841 ,-100 ,10 ,0.00616455078125 ,0.0531005859375 ,0.715698242188 ,0.696350097656
4.4554 ,8358636 ,-99 ,10 ,0.0108032226562 ,0.0504760742188 ,0.719360351562 ,0.692749023438
4.4672 ,8357398 ,-99 ,10 ,0.0165405273438 ,0.0474853515625 ,0.72314453125 ,0.688842773438
4.4787 ,8357391 ,-99 ,10 ,0.03955078125 ,0.0242309570312 ,0.759887695312 ,0.6484375
4.5337 ,8356737 ,-98 ,7 ,-0.0460815429688 ,0.102844238281 ,0.783813476562 ,0.610717773438
4.7676 ,8355664 ,-99 ,6 ,-0.0589599609375 ,0.110473632812 ,0.776062011719 ,0.618103027344
4.7867 ,8356366 ,-103 ,6 ,-0.0659790039062 ,0.114379882812 ,0.772521972656 ,0.62109375
4.7985 ,8357470 ,-103 ,6 ,-0.0734252929688 ,0.118713378906 ,0.7685546875 ,0.624389648438
4.8095 ,8357847 ,-103 ,6 ,-0.0885620117188 ,0.127258300781 ,0.759887695312 ,0.631286621094
4.8236 ,8357962 ,-103 ,6 ,-0.094482421875 ,0.130554199219 ,0.755676269531 ,0.634765625
4.8343 ,8358778 ,-103 ,6 ,-0.0999755859375 ,0.133605957031 ,0.751220703125 ,0.638610839844
4.845 ,8358166 ,-103 ,6 ,-0.10498046875 ,0.136474609375 ,0.746337890625 ,0.642883300781
4.8558 ,8359121 ,-103 ,6 ,-0.10986328125 ,0.138671875 ,0.7412109375 ,0.647521972656
4.8667 ,8358370 ,-103 ,6 ,-0.114501953125 ,0.140747070312 ,0.735717773438 ,0.652526855469
4.8776 ,8359052 ,-103 ,6 ,-0.119262695312 ,0.142578125 ,0.72998046875 ,0.65771484375
4.8885 ,8358564 ,-103 ,6 ,-0.123962402344 ,0.144165039062 ,0.724304199219 ,0.662719726562
4.8994 ,8358377 ,-103 ,6 ,-0.13037109375 ,0.145812988281 ,0.713562011719 ,0.672729492188
4.9159 ,8357910 ,-103 ,6 ,-0.130737304688 ,0.146179199219 ,0.708679199219 ,0.677734375
4.9273 ,8356643 ,-103 ,7 ,-0.130432128906 ,0.145202636719 ,0.703918457031 ,0.682922363281
4.9385 ,8355681 ,-103 ,7 ,-0.128967285156 ,0.143981933594 ,0.698852539062 ,0.688659667969
4.9499 ,8354809 ,-102 ,7 ,-0.124450683594 ,0.139099121094 ,0.686706542969 ,0.702514648438
4.9663 ,8353640 ,-102 ,7 ,-0.120056152344 ,0.134521484375 ,0.683532714844 ,0.707336425781
4.9775 ,8352553 ,-102 ,7 ,-0.113952636719 ,0.129333496094 ,0.681640625 ,0.711120605469
4.9886 ,8351920 ,-101 ,7 ,-0.0982666015625 ,0.11767578125 ,0.681579589844 ,0.715515136719
5.0041 ,8352384 ,-101 ,8 ,-0.0885620117188 ,0.111938476562 ,0.683471679688 ,0.715881347656
5.0163 ,8352013 ,-101 ,8 ,-0.0781860351562 ,0.105163574219 ,0.684997558594 ,0.716674804688
5.028 ,8350778 ,-101 ,8 ,-0.0674438476562 ,0.0990600585938 ,0.685485839844 ,0.718139648438
5.0391 ,8350391 ,-101 ,8 ,-0.0477294921875 ,0.0938720703125 ,0.684509277344 ,0.721374511719
5.0535 ,8349899 ,-100 ,8 ,-0.0411987304688 ,0.0926513671875 ,0.680725097656 ,0.725463867188
5.0663 ,8349789 ,-100 ,8 ,-0.0362548828125 ,0.0924072265625 ,0.676025390625 ,0.730163574219
5.0772 ,8349740 ,-100 ,8 ,-0.0269165039062 ,0.0914306640625 ,0.665283203125 ,0.740478515625
5.0943 ,8349024 ,-99 ,8 ,-0.0219116210938 ,0.0885009765625 ,0.659790039062 ,0.745910644531
5.1053 ,8348076 ,-99 ,7 ,-0.0162353515625 ,0.08447265625 ,0.654541015625 ,0.751098632812
5.1162 ,8349007 ,-99 ,7 ,-0.00970458984375 ,0.0797119140625 ,0.649780273438 ,0.755859375
5.1277 ,8348359 ,-99 ,7 ,-0.0025634765625 ,0.0738525390625 ,0.645751953125 ,0.759948730469
5.1392 ,8348709 ,-99 ,6 ,0.0103759765625 ,0.0614624023438 ,0.638488769531 ,0.76708984375
5.1538 ,8348868 ,-99 ,6 ,0.0142822265625 ,0.05810546875 ,0.635620117188 ,0.769714355469
5.166 ,8348681 ,-99 ,6 ,0.0169067382812 ,0.05615234375 ,0.633544921875 ,0.771484375
5.1779 ,8347747 ,-99 ,5 ,0.0187377929688 ,0.0541381835938 ,0.631958007812 ,0.772888183594
5.1892 ,8347699 ,-100 ,5 ,0.0235595703125 ,0.0504760742188 ,0.628723144531 ,0.775634765625
5.2041 ,8347560 ,-100 ,5 ,0.026611328125 ,0.0477905273438 ,0.627685546875 ,0.776550292969
5.2166 ,8346941 ,-100 ,5 ,0.0303344726562 ,0.0443115234375 ,0.626281738281 ,0.777709960938
5.2286 ,8346733 ,-100 ,5 ,0.034912109375 ,0.0403442382812 ,0.625061035156 ,0.778747558594
5.2397 ,8346314 ,-100 ,4 ,0.0432739257812 ,0.0313720703125 ,0.620910644531 ,0.782043457031
5.2535 ,8346058 ,-100 ,4 ,0.0462036132812 ,0.0280151367188 ,0.617919921875 ,0.784362792969
5.266 ,8346501 ,-100 ,4 ,0.0480346679688 ,0.0260009765625 ,0.615600585938 ,0.786193847656
5.2773 ,8346186 ,-101 ,4 ,0.0487670898438 ,0.0249633789062 ,0.613464355469 ,0.787780761719
5.288 ,8345820 ,-101 ,3 ,0.04931640625 ,0.0244140625 ,0.611755371094 ,0.789123535156
5.2989 ,8346349 ,-101 ,3 ,0.0532836914062 ,0.0216064453125 ,0.609619140625 ,0.790649414062
5.316 ,8346121 ,-101 ,3 ,0.0565795898438 ,0.0184936523438 ,0.60888671875 ,0.791015625
5.3268 ,8346505 ,-102 ,3 ,0.0599365234375 ,0.0145263671875 ,0.6083984375 ,0.791259765625
5.3376 ,8346013 ,-102 ,3 ,0.0628662109375 ,0.010986328125 ,0.607849121094 ,0.791442871094
5.3484 ,8346570 ,-102 ,3 ,0.06494140625 ,0.00885009765625 ,0.607299804688 ,0.791748046875
5.3595 ,8346218 ,-102 ,3 ,0.064697265625 ,0.0081787109375 ,0.6064453125 ,0.792419433594
5.3731 ,8345944 ,-103 ,2 ,0.064208984375 ,0.00836181640625 ,0.605712890625 ,0.793029785156
5.3839 ,8346425 ,-103 ,2 ,0.0645751953125 ,0.0079345703125 ,0.604858398438 ,0.793701171875
5.3944 ,8346799 ,-103 ,2 ,0.06591796875 ,0.00634765625 ,0.604431152344 ,0.793884277344
5.4049 ,8346498 ,-103 ,2 ,0.0682983398438 ,0.0035400390625 ,0.604248046875 ,0.793823242188
5.416 ,8346370 ,-103 ,2 ,0.0713500976562 ,0.00018310546875 ,0.60400390625 ,0.793762207031
5.427 ,8347283 ,-104 ,2 ,0.073974609375 ,-0.00286865234375 ,0.603759765625 ,0.793762207031
5.438 ,8346951 ,-104 ,1 ,0.0756225585938 ,-0.00543212890625 ,0.603515625 ,0.793762207031
5.4493 ,8347809 ,-104 ,1 ,0.076904296875 ,-0.009521484375 ,0.603271484375 ,0.793762207031
5.4662 ,8347311 ,-104 ,1 ,0.0773315429688 ,-0.0114135742188 ,0.602844238281 ,0.794006347656
5.4778 ,8347847 ,-104 ,0 ,0.078125 ,-0.013671875 ,0.602111816406 ,0.794494628906
5.4891 ,8347975 ,-104 ,0 ,0.08154296875 ,-0.020263671875 ,0.600341796875 ,0.795349121094
5.5039 ,8348180 ,-104 ,0 ,0.0841674804688 ,-0.0242919921875 ,0.599609375 ,0.795471191406
5.5164 ,8348577 ,-104 ,-1 ,0.0867919921875 ,-0.0277709960938 ,0.598083496094 ,0.796264648438
5.528 ,8349456 ,-104 ,-1 ,0.08837890625 ,-0.02978515625 ,0.594604492188 ,0.798583984375
5.5393 ,8349934 ,-104 ,-1 ,0.0892944335938 ,-0.0321655273438 ,0.590698242188 ,0.80126953125
5.5532 ,8350318 ,-103 ,0 ,0.090087890625 ,-0.0345458984375 ,0.5888671875 ,0.802429199219
5.5659 ,8350318 ,-103 ,0 ,0.0914916992188 ,-0.0380859375 ,0.587280273438 ,0.803344726562
5.577 ,8350038 ,-103 ,1 ,0.0942993164062 ,-0.0418090820312 ,0.586120605469 ,0.803649902344
5.5878 ,8352000 ,-102 ,3 ,0.103454589844 ,-0.0581665039062 ,0.583984375 ,0.803039550781
5.6159 ,8353166 ,-102 ,5 ,0.104248046875 ,-0.0631103515625 ,0.583923339844 ,0.802612304688
5.6273 ,8352989 ,-101 ,7 ,0.104064941406 ,-0.068115234375 ,0.58447265625 ,0.801818847656
5.638 ,8354083 ,-101 ,9 ,0.104675292969 ,-0.0745849609375 ,0.585388183594 ,0.800476074219
5.6497 ,8353744 ,-100 ,12 ,0.106018066406 ,-0.0895385742188 ,0.587036132812 ,0.797607421875
5.6662 ,8354643 ,-99 ,16 ,0.106140136719 ,-0.0963745117188 ,0.587463378906 ,0.796447753906
5.6778 ,8355418 ,-98 ,18 ,0.106689453125 ,-0.103332519531 ,0.587463378906 ,0.795532226562
5.6895 ,8355906 ,-97 ,21 ,0.114074707031 ,-0.121765136719 ,0.585266113281 ,0.793518066406
5.7038 ,8356692 ,-96 ,25 ,0.120422363281 ,-0.133728027344 ,0.584533691406 ,0.791137695312
5.7172 ,8356155 ,-95 ,28 ,0.133972167969 ,-0.155944824219 ,0.571960449219 ,0.794128417969
5.734 ,8356540 ,-95 ,30 ,0.139343261719 ,-0.161987304688 ,0.570251464844 ,0.793212890625
5.7451 ,8356252 ,-95 ,31 ,0.141357421875 ,-0.163391113281 ,0.569152832031 ,0.793334960938
5.7565 ,8354969 ,-96 ,31 ,0.140808105469 ,-0.159973144531 ,0.5693359375 ,0.794006347656
5.7673 ,8354128 ,-96 ,31 ,0.135925292969 ,-0.156005859375 ,0.559020996094 ,0.802917480469
5.779 ,8352865 ,-96 ,31 ,0.129516601562 ,-0.145568847656 ,0.562927246094 ,0.80322265625
5.7941 ,8349768 ,-97 ,30 ,0.128295898438 ,-0.144470214844 ,0.566650390625 ,0.800964355469
5.8052 ,8346750 ,-97 ,29 ,0.127807617188 ,-0.146423339844 ,0.56982421875 ,0.798461914062
5.8173 ,8344564 ,-97 ,27 ,0.125671386719 ,-0.152160644531 ,0.563842773438 ,0.801940917969
5.8286 ,8342408 ,-98 ,26 ,0.128234863281 ,-0.161804199219 ,0.576293945312 ,0.790771484375
5.8438 ,8341494 ,-98 ,24 ,0.132568359375 ,-0.16845703125 ,0.580139160156 ,0.785766601562
5.8554 ,8340820 ,-98 ,23 ,0.139221191406 ,-0.178588867188 ,0.579528808594 ,0.782897949219
5.867 ,8341072 ,-99 ,22 ,0.141906738281 ,-0.193481445312 ,0.565551757812 ,0.789001464844
5.8785 ,8341404 ,-99 ,22 ,0.141662597656 ,-0.20556640625 ,0.596008300781 ,0.76318359375
5.8934 ,8342162 ,-99 ,22 ,0.132690429688 ,-0.198791503906 ,0.628601074219 ,0.740112304688
5.9045 ,8342072 ,-99 ,22 ,0.119689941406 ,-0.178771972656 ,0.658752441406 ,0.720947265625
5.9161 ,8341044 ,-99 ,21 ,0.106872558594 ,-0.147094726562 ,0.678100585938 ,0.712097167969
