2019-09-08 18:22:08.553452,0.0,0.0,0.0
2019-09-08 18:22:08.565523,0.0,0.0,0.0
2019-09-08 18:22:08.577927,0.0,0.0,0.0
2019-09-08 18:22:08.592226,0.0,0.0,0.0
2019-09-08 18:22:08.604185,32.4375,-1.3125,-16.8125
2019-09-08 18:22:08.616326,32.4375,-1.3125,-16.8125
2019-09-08 18:22:08.635465,32.4375,-1.3125,-16.8125
2019-09-08 18:22:08.647488,32.4375,-1.3125,-16.75
2019-09-08 18:22:08.662349,32.4375,-1.3125,-16.75
2019-09-08 18:22:08.674324,32.4375,-1.25,-16.75
2019-09-08 18:22:08.686332,32.4375,-1.25,-16.8125
2019-09-08 18:22:08.702559,32.4375,-1.25,-16.8125
2019-09-08 18:22:08.714695,32.4375,-1.25,-16.8125
2019-09-08 18:22:08.726955,32.4375,-1.25,-16.8125
2019-09-08 18:22:08.742505,32.4375,-1.25,-16.8125
2019-09-08 18:22:08.754509,32.4375,-1.25,-16.8125
2019-09-08 18:22:08.766507,32.4375,-1.1875,-16.8125
2019-09-08 18:22:08.785314,32.5,-1.1875,-16.8125
2019-09-08 18:22:08.797051,32.5,-1.1875,-16.8125
2019-09-08 18:22:08.813117,32.5,-1.125,-16.8125
2019-09-08 18:22:08.825147,32.5,-1.125,-16.875
2019-09-08 18:22:08.838480,32.5,-1.125,-16.875
2019-09-08 18:22:08.852658,32.5,-1.125,-16.9375
2019-09-08 18:22:08.864744,32.5,-1.125,-16.9375
2019-09-08 18:22:08.876898,32.5,-1.125,-16.9375
2019-09-08 18:22:08.892994,32.5,-1.125,-16.9375
2019-09-08 18:22:08.904983,32.5,-1.125,-16.9375
2019-09-08 18:22:08.916944,32.5,-1.125,-16.9375
2019-09-08 18:22:08.935244,32.5,-1.125,-16.9375
2019-09-08 18:22:08.947364,32.5,-1.125,-16.9375
2019-09-08 18:22:08.963225,32.4375,-1.125,-16.9375
2019-09-08 18:22:08.975385,32.4375,-1.125,-16.9375
2019-09-08 18:22:08.987774,32.4375,-1.125,-16.9375
2019-09-08 18:22:09.002794,32.4375,-1.125,-16.9375
2019-09-08 18:22:09.014815,32.4375,-1.125,-16.9375
2019-09-08 18:22:09.026901,32.375,-1.125,-16.9375
2019-09-08 18:22:09.042515,32.375,-1.125,-16.9375
2019-09-08 18:22:09.054539,32.375,-1.125,-16.9375
2019-09-08 18:22:09.066801,32.375,-1.125,-16.9375
2019-09-08 18:22:09.085420,32.375,-1.125,-16.9375
2019-09-08 18:22:09.097750,32.375,-1.125,-16.9375
2019-09-08 18:22:09.112948,32.4375,-1.125,-17.0
2019-09-08 18:22:09.125177,32.4375,-1.125,-17.0
2019-09-08 18:22:09.138588,32.4375,-1.125,-17.0
2019-09-08 18:22:09.153693,32.5,-1.125,-17.0625
2019-09-08 18:22:09.167332,32.5,-1.125,-17.0625
2019-09-08 18:22:09.186061,32.5,-1.125,-17.125
2019-09-08 18:22:09.203235,32.5,-1.125,-17.125
2019-09-08 18:22:09.215557,32.4375,-1.125,-17.125
2019-09-08 18:22:09.228315,32.4375,-1.125,-17.125
