time_index,time_stamp,L1,L2,L3,L4,R1,R2,R3,R4,Futek,ENC2
1.3427,2019-09-08 18:22:09.715774,332.0,210.0,180.0,230.0,214.0,206.0,170.0,302.0,,-8,8342268
1.3529,2019-09-08 18:22:09.732987,332.0,210.0,180.0,230.0,216.0,206.0,170.0,170.0,,-8,8342368
1.37,2019-09-08 18:22:09.745746,332.0,210.0,178.0,230.0,214.0,206.0,170.0,302.0,,-8,8342890
1.3828,2019-09-08 18:22:09.759117,210.0,178.0,230.0,230.0,214.0,204.0,170.0,304.0,,-8,8342447
1.3962,2019-09-08 18:22:09.774982,208.0,180.0,230.0,230.0,204.0,170.0,304.0,214.0,,-8,8342160
1.4121,2019-09-08 18:22:09.789262,210.0,178.0,230.0,230.0,204.0,170.0,302.0,214.0,,-8,8341794
1.4263,2019-09-08 18:22:09.804293,208.0,178.0,230.0,230.0,206.0,170.0,302.0,214.0,,-8,8342496
1.4415,2019-09-08 18:22:09.820699,210.0,178.0,230.0,230.0,170.0,302.0,214.0,204.0,,-8,8341686
1.4578,2019-09-08 18:22:09.846309,332.0,210.0,180.0,230.0,302.0,302.0,214.0,204.0,,-8,8342887
1.4834,2019-09-08 18:22:09.856426,332.0,210.0,178.0,230.0,170.0,302.0,214.0,170.0,,-8,8343112
1.4935,2019-09-08 18:22:09.868992,208.0,208.0,180.0,230.0,170.0,302.0,206.0,170.0,,-8,8341960
1.5062,2019-09-08 18:22:09.883399,332.0,210.0,178.0,230.0,302.0,214.0,204.0,170.0,,-8,8341918
1.5205,2019-09-08 18:22:09.900256,332.0,208.0,180.0,230.0,302.0,214.0,204.0,170.0,,-8,8342358
1.5375,2019-09-08 18:22:09.913060,332.0,210.0,180.0,230.0,302.0,204.0,170.0,302.0,,-8,8342797
1.5502,2019-09-08 18:22:09.928447,332.0,210.0,178.0,230.0,214.0,204.0,170.0,170.0,,-8,8342707
1.5652,2019-09-08 18:22:09.948453,332.0,208.0,178.0,230.0,170.0,302.0,214.0,206.0,,-8,8342344
1.5853,2019-09-08 18:22:09.960925,332.0,210.0,180.0,230.0,170.0,302.0,214.0,204.0,,-8,8342281
1.5978,2019-09-08 18:22:09.973970,332.0,208.0,180.0,230.0,170.0,302.0,216.0,206.0,,-8,8342077
1.6112,2019-09-08 18:22:09.994138,332.0,208.0,178.0,230.0,170.0,302.0,214.0,206.0,,-8,8341887
1.631,2019-09-08 18:22:10.008513,334.0,208.0,180.0,230.0,302.0,302.0,214.0,206.0,,-8,8342901
1.6458,2019-09-08 18:22:10.020287,332.0,208.0,178.0,230.0,302.0,214.0,206.0,170.0,,-8,8341745
1.6583,2019-09-08 18:22:10.046509,334.0,208.0,180.0,230.0,216.0,206.0,170.0,302.0,,-8,8342056
1.6841,2019-09-08 18:22:10.058494,334.0,208.0,178.0,230.0,214.0,206.0,170.0,302.0,,-8,8341773
1.6965,2019-09-08 18:22:10.069881,334.0,208.0,180.0,230.0,304.0,170.0,304.0,214.0,,-8,8342174
1.7076,2019-09-08 18:22:10.083683,332.0,208.0,180.0,230.0,206.0,170.0,304.0,170.0,,-8,8342361
1.7208,2019-09-08 18:22:10.097340,334.0,208.0,178.0,228.0,304.0,170.0,214.0,206.0,,-8,8342676
1.735,2019-09-08 18:22:10.114757,334.0,208.0,178.0,228.0,170.0,214.0,304.0,214.0,,-8,8342351
1.7525,2019-09-08 18:22:10.142627,334.0,208.0,180.0,228.0,170.0,304.0,170.0,204.0,,-8,8342461
1.7802,2019-09-08 18:22:10.168233,334.0,208.0,180.0,228.0,204.0,170.0,306.0,204.0,,-8,8342140
1.8058,2019-09-08 18:22:10.176469,208.0,208.0,180.0,228.0,170.0,170.0,306.0,216.0,,-8,8341582
1.8136,2019-09-08 18:22:10.199554,334.0,208.0,178.0,228.0,170.0,306.0,170.0,304.0,,-8,8342354
1.8373,2019-09-08 18:22:10.209156,208.0,208.0,178.0,230.0,214.0,214.0,170.0,170.0,,-8,8341842
1.8469,2019-09-08 18:22:10.216620,334.0,208.0,180.0,228.0,214.0,214.0,204.0,170.0,,-8,8342205
1.8539,2019-09-08 18:22:10.227187,336.0,208.0,178.0,228.0,214.0,204.0,170.0,306.0,,-8,8342527
1.865,2019-09-08 18:22:10.246451,334.0,208.0,178.0,228.0,216.0,204.0,170.0,306.0,,-8,8342236
1.8837,2019-09-08 18:22:10.255585,336.0,208.0,180.0,228.0,216.0,204.0,170.0,306.0,,-8,8342665
1.8931,2019-09-08 18:22:10.268112,336.0,178.0,178.0,228.0,170.0,308.0,216.0,204.0,,-8,8342098
1.9056,2019-09-08 18:22:10.282256,334.0,208.0,178.0,228.0,204.0,170.0,308.0,216.0,,-8,8342890
1.9198,2019-09-08 18:22:10.296925,334.0,208.0,178.0,228.0,204.0,170.0,308.0,216.0,,-8,8342825
1.9342,2019-09-08 18:22:10.311931,208.0,208.0,180.0,228.0,204.0,216.0,308.0,214.0,,-8,8341932
1.9493,2019-09-08 18:22:10.328404,208.0,208.0,180.0,228.0,170.0,308.0,216.0,170.0,,-8,8342150
1.9661,2019-09-08 18:22:10.357776,336.0,208.0,178.0,228.0,214.0,204.0,170.0,308.0,,-8,8341413
1.9945,2019-09-08 18:22:10.368024,334.0,208.0,178.0,228.0,170.0,308.0,308.0,204.0,,-8,8342489
2.0048,2019-09-08 18:22:10.378164,336.0,208.0,178.0,228.0,204.0,214.0,216.0,204.0,,-8,8342063
2.015,2019-09-08 18:22:10.392437,208.0,178.0,228.0,228.0,204.0,170.0,308.0,216.0,,-8,8342015
2.0293,2019-09-08 18:22:10.405256,208.0,180.0,228.0,228.0,308.0,216.0,214.0,204.0,,-8,8341607
2.0421,2019-09-08 18:22:10.422591,208.0,180.0,228.0,228.0,308.0,216.0,310.0,170.0,,-8,8342655
2.0594,2019-09-08 18:22:10.435897,208.0,178.0,228.0,228.0,310.0,204.0,170.0,308.0,,-8,8342268
2.0727,2019-09-08 18:22:10.460129,208.0,180.0,228.0,228.0,170.0,310.0,216.0,204.0,,-8,8342461
2.097,2019-09-08 18:22:10.467077,208.0,178.0,228.0,228.0,308.0,216.0,204.0,170.0,,-8,8342257
2.1039,2019-09-08 18:22:10.483020,208.0,208.0,180.0,228.0,170.0,216.0,204.0,170.0,,-8,8341956
2.1202,2019-09-08 18:22:10.548031,336.0,208.0,178.0,228.0,216.0,310.0,216.0,204.0,,-8,8342378
2.1849,2019-09-08 18:22:10.560315,336.0,208.0,180.0,228.0,216.0,206.0,204.0,310.0,,-8,8342257
2.1974,2019-09-08 18:22:10.572758,336.0,208.0,180.0,228.0,216.0,204.0,170.0,310.0,,-8,8341811
2.2097,2019-09-08 18:22:10.580413,336.0,208.0,180.0,228.0,170.0,204.0,170.0,310.0,,-8,8342157
2.2174,2019-09-08 18:22:10.597535,336.0,208.0,180.0,228.0,216.0,204.0,216.0,170.0,,-8,8341939
2.2348,2019-09-08 18:22:10.609750,336.0,208.0,180.0,228.0,216.0,204.0,170.0,170.0,,-8,8342337
2.2466,2019-09-08 18:22:10.709521,338.0,206.0,178.0,228.0,216.0,204.0,170.0,310.0,,-8,8342749
2.3464,2019-09-08 18:22:10.718447,336.0,208.0,178.0,228.0,310.0,216.0,204.0,170.0,,-8,8342749
2.3554,2019-09-08 18:22:10.728642,338.0,206.0,178.0,336.0,310.0,214.0,206.0,170.0,,-8,8341655
2.3655,2019-09-08 18:22:10.742565,208.0,208.0,178.0,228.0,204.0,204.0,170.0,310.0,,-8,8342136
2.3794,2019-09-08 18:22:10.757580,338.0,208.0,178.0,338.0,216.0,206.0,170.0,216.0,,-8,8341811
2.3944,2019-09-08 18:22:10.779497,338.0,208.0,178.0,206.0,206.0,216.0,310.0,216.0,,-8,8341790
2.4164,2019-09-08 18:22:10.791212,338.0,208.0,178.0,208.0,216.0,204.0,170.0,310.0,,-8,8341631
2.4281,2019-09-08 18:22:10.798019,338.0,208.0,338.0,208.0,170.0,206.0,170.0,312.0,,-8,8341631
2.4349,2019-09-08 18:22:10.811515,338.0,208.0,178.0,336.0,204.0,170.0,310.0,216.0,,-8,8342510
2.4484,2019-09-08 18:22:10.827852,338.0,208.0,338.0,208.0,204.0,170.0,310.0,216.0,,-8,8342669
2.465,2019-09-08 18:22:10.845607,336.0,208.0,336.0,336.0,310.0,216.0,204.0,170.0,,-8,8342358
2.4825,2019-09-08 18:22:10.870954,336.0,208.0,180.0,336.0,310.0,216.0,204.0,312.0,,-8,8342499
2.5078,2019-09-08 18:22:10.878460,338.0,208.0,180.0,228.0,310.0,216.0,206.0,170.0,,-8,8342119
2.5154,2019-09-08 18:22:10.890241,336.0,208.0,178.0,228.0,216.0,216.0,206.0,170.0,,-8,8341970
2.5273,2019-09-08 18:22:10.905049,336.0,208.0,178.0,228.0,206.0,170.0,310.0,216.0,,-8,8341745
2.5419,2019-09-08 18:22:10.929171,336.0,208.0,180.0,228.0,206.0,170.0,310.0,310.0,,-8,8342375
2.5665,2019-09-08 18:22:10.937982,336.0,208.0,178.0,228.0,312.0,170.0,312.0,216.0,,-8,8341745
2.5748,2019-09-08 18:22:10.952350,336.0,208.0,180.0,228.0,312.0,310.0,312.0,204.0,,-8,8341707
2.5898,2019-09-08 18:22:10.972797,336.0,208.0,178.0,228.0,312.0,216.0,204.0,170.0,,-8,8343361
2.6097,2019-09-08 18:22:10.981592,336.0,208.0,180.0,228.0,312.0,216.0,204.0,170.0,,-8,8341911
2.6184,2019-09-08 18:22:10.995875,228.0,228.0,178.0,228.0,312.0,216.0,206.0,170.0,,-8,8341894
2.633,2019-09-08 18:22:11.011725,178.0,208.0,180.0,228.0,216.0,204.0,170.0,312.0,,-8,8341306
2.6496,2019-09-08 18:22:11.031531,178.0,208.0,178.0,228.0,206.0,170.0,312.0,216.0,,-8,8342178
2.6694,2019-09-08 18:22:11.044741,228.0,208.0,180.0,228.0,206.0,170.0,312.0,216.0,,-8,8342361
2.6823,2019-09-08 18:22:11.138239,228.0,178.0,228.0,228.0,170.0,312.0,216.0,204.0,,-8,8342012
2.7753,2019-09-08 18:22:11.147764,208.0,208.0,180.0,228.0,216.0,204.0,170.0,204.0,,-8,8342800
2.7849,2019-09-08 18:22:11.154700,334.0,178.0,228.0,228.0,312.0,216.0,204.0,170.0,,-8,8342063
2.7923,2019-09-08 18:22:11.178246,208.0,180.0,180.0,228.0,312.0,216.0,204.0,312.0,,-8,8343164
2.8163,2019-09-08 18:22:11.190233,334.0,208.0,180.0,228.0,312.0,204.0,170.0,312.0,,-8,8343247
2.828,2019-09-08 18:22:11.197548,334.0,208.0,178.0,228.0,204.0,170.0,312.0,170.0,,-8,8341569
2.8346,2019-09-08 18:22:11.214197,334.0,208.0,180.0,228.0,312.0,216.0,204.0,170.0,,-8,8342281
2.8514,2019-09-08 18:22:11.230935,334.0,208.0,178.0,228.0,204.0,216.0,204.0,170.0,,-8,8342776
2.8682,2019-09-08 18:22:11.243129,334.0,208.0,178.0,228.0,170.0,216.0,204.0,204.0,,-8,8342420
2.8808,2019-09-08 18:22:11.259486,334.0,208.0,180.0,334.0,204.0,216.0,310.0,170.0,,-8,8342589
2.8966,2019-09-08 18:22:11.278993,334.0,208.0,180.0,334.0,312.0,216.0,206.0,170.0,,-8,8342347
2.9163,2019-09-08 18:22:11.292006,334.0,208.0,208.0,208.0,310.0,216.0,204.0,216.0,,-8,8341897
2.9292,2019-09-08 18:22:11.305862,334.0,208.0,334.0,208.0,312.0,170.0,204.0,170.0,,-8,8342354
2.9439,2019-09-08 18:22:11.323147,334.0,208.0,180.0,228.0,310.0,216.0,204.0,170.0,,-8,8342015
2.961,2019-09-08 18:22:11.339771,334.0,208.0,178.0,228.0,216.0,204.0,170.0,310.0,,-8,8342911
2.9778,2019-09-08 18:22:11.360327,332.0,208.0,208.0,208.0,216.0,204.0,170.0,310.0,,-8,8342486
2.998,2019-09-08 18:22:11.380969,208.0,208.0,180.0,228.0,204.0,170.0,204.0,216.0,,-8,8342652
3.0181,2019-09-08 18:22:11.392510,334.0,208.0,180.0,228.0,312.0,216.0,206.0,170.0,,-8,8341707
3.0308,2019-09-08 18:22:11.409563,334.0,334.0,208.0,178.0,312.0,216.0,204.0,170.0,,-8,8342870
3.0473,2019-09-08 18:22:11.425255,334.0,208.0,208.0,180.0,170.0,310.0,216.0,170.0,,-8,8342022
3.0629,2019-09-08 18:22:11.444122,334.0,334.0,178.0,180.0,312.0,216.0,204.0,170.0,,-8,8342129
3.0817,2019-09-08 18:22:11.457285,334.0,208.0,334.0,228.0,204.0,170.0,310.0,216.0,,-8,8342759
3.0941,2019-09-08 18:22:11.554409,334.0,208.0,180.0,334.0,170.0,312.0,216.0,206.0,,-8,8343032
3.1912,2019-09-08 18:22:11.567273,334.0,208.0,180.0,228.0,312.0,216.0,204.0,170.0,,-8,8342005
3.2041,2019-09-08 18:22:11.650747,334.0,208.0,178.0,228.0,216.0,216.0,170.0,312.0,,-8,8342517
3.2878,2019-09-08 18:22:11.668905,334.0,208.0,180.0,228.0,312.0,216.0,204.0,170.0,,-8,8342226
3.3059,2019-09-08 18:22:11.678873,334.0,208.0,178.0,228.0,312.0,216.0,204.0,170.0,,-8,8342534
3.3157,2019-09-08 18:22:11.697064,334.0,208.0,178.0,228.0,204.0,170.0,312.0,216.0,,-8,8342254
3.3344,2019-09-08 18:22:11.707908,180.0,228.0,180.0,228.0,310.0,170.0,170.0,204.0,,-8,8341617
3.3451,2019-09-08 18:22:11.725737,180.0,228.0,178.0,228.0,170.0,204.0,170.0,310.0,,-8,8342617
3.3631,2019-09-08 18:22:11.732660,334.0,228.0,180.0,228.0,216.0,204.0,204.0,310.0,,-8,8342600
3.3699,2019-09-08 18:22:11.747088,178.0,228.0,178.0,228.0,216.0,204.0,170.0,310.0,,-8,8342347
3.3845,2019-09-08 18:22:11.760909,180.0,228.0,178.0,228.0,170.0,170.0,216.0,204.0,,-8,8342081
3.3981,2019-09-08 18:22:11.776770,334.0,208.0,180.0,228.0,170.0,310.0,216.0,204.0,,-8,8341849
3.4138,2019-09-08 18:22:11.795949,334.0,208.0,180.0,230.0,310.0,216.0,204.0,170.0,,-8,8342313
3.4333,2019-09-08 18:22:11.810243,334.0,178.0,228.0,230.0,214.0,204.0,170.0,204.0,,-8,8342326
3.4476,2019-09-08 18:22:11.822466,208.0,180.0,228.0,228.0,170.0,204.0,204.0,310.0,,-8,8342977
3.4596,2019-09-08 18:22:11.836970,208.0,180.0,230.0,228.0,310.0,214.0,310.0,216.0,,-8,8342596
3.4742,2019-09-08 18:22:11.854343,208.0,178.0,230.0,228.0,216.0,204.0,310.0,216.0,,-8,8342423
3.4914,2019-09-08 18:22:11.868966,208.0,180.0,230.0,230.0,204.0,170.0,310.0,216.0,,-8,8342970
3.506,2019-09-08 18:22:11.889798,208.0,180.0,178.0,230.0,170.0,310.0,170.0,206.0,,-8,8341769
3.527,2019-09-08 18:22:11.902680,336.0,208.0,180.0,228.0,170.0,310.0,216.0,204.0,,-8,8342928
3.5398,2019-09-08 18:22:11.914419,336.0,208.0,178.0,228.0,216.0,204.0,170.0,310.0,,-8,8342506
3.5515,2019-09-08 18:22:11.929776,336.0,208.0,178.0,230.0,206.0,170.0,216.0,204.0,,-8,8341634
3.567,2019-09-08 18:22:11.946914,336.0,208.0,180.0,228.0,206.0,170.0,310.0,216.0,,-8,8342582
3.584,2019-09-08 18:22:11.965481,208.0,180.0,228.0,228.0,214.0,170.0,308.0,216.0,,-8,8341811
3.6023,2019-09-08 18:22:11.985945,228.0,208.0,180.0,228.0,204.0,310.0,216.0,206.0,,-8,8342880
3.623,2019-09-08 18:22:11.998253,336.0,208.0,178.0,230.0,170.0,310.0,216.0,204.0,,-8,8342330
3.6354,2019-09-08 18:22:12.010621,230.0,208.0,180.0,230.0,310.0,308.0,204.0,170.0,,-8,8342036
3.6477,2019-09-08 18:22:12.027237,336.0,208.0,178.0,230.0,310.0,214.0,204.0,170.0,,-8,8342724
3.6645,2019-09-08 18:22:12.039547,336.0,208.0,178.0,228.0,204.0,206.0,308.0,216.0,,-8,8342202
3.6769,2019-09-08 18:22:12.058178,336.0,208.0,180.0,230.0,170.0,310.0,204.0,204.0,,-8,8342195
3.6954,2019-09-08 18:22:12.070970,336.0,208.0,180.0,230.0,310.0,216.0,206.0,170.0,,-8,8342396
3.7081,2019-09-08 18:22:12.117682,336.0,208.0,180.0,230.0,214.0,170.0,308.0,204.0,,-8,8342081
3.755,2019-09-08 18:22:12.124492,336.0,208.0,178.0,230.0,214.0,204.0,214.0,204.0,,-8,8342887
3.7616,2019-09-08 18:22:12.135137,336.0,208.0,178.0,230.0,310.0,214.0,204.0,170.0,,-8,8342171
3.7724,2019-09-08 18:22:12.156925,336.0,208.0,180.0,230.0,204.0,204.0,204.0,308.0,,-8,8343032
3.794,2019-09-08 18:22:12.169646,336.0,208.0,180.0,230.0,216.0,204.0,170.0,308.0,,-8,8342468
3.8068,2019-09-08 18:22:12.184970,336.0,208.0,178.0,228.0,308.0,214.0,204.0,214.0,,-8,8342164
3.8221,2019-09-08 18:22:12.204570,336.0,208.0,178.0,230.0,308.0,214.0,204.0,170.0,,-8,8342434
3.8416,2019-09-08 18:22:12.212277,336.0,208.0,178.0,230.0,308.0,214.0,170.0,308.0,,-8,8342364
3.8491,2019-09-08 18:22:12.228177,336.0,208.0,178.0,230.0,308.0,214.0,170.0,308.0,,-8,8341576
3.8652,2019-09-08 18:22:12.242227,336.0,208.0,178.0,230.0,214.0,206.0,170.0,308.0,,-8,8342330
3.8795,2019-09-08 18:22:12.262521,336.0,208.0,180.0,230.0,170.0,308.0,214.0,204.0,,-8,8341963
3.8996,2019-09-08 18:22:12.275497,336.0,208.0,180.0,230.0,170.0,308.0,204.0,170.0,,-8,8342499
3.9126,2019-09-08 18:22:12.298958,336.0,208.0,180.0,228.0,308.0,204.0,170.0,308.0,,-8,8342541
3.936,2019-09-08 18:22:12.312759,336.0,208.0,180.0,228.0,204.0,170.0,308.0,214.0,,-8,8342032
3.95,2019-09-08 18:22:12.322689,336.0,208.0,180.0,228.0,204.0,170.0,204.0,214.0,,-8,8342807
3.9598,2019-09-08 18:22:12.338405,336.0,208.0,180.0,228.0,306.0,214.0,204.0,170.0,,-8,8342531
3.9757,2019-09-08 18:22:12.350114,336.0,208.0,178.0,230.0,308.0,214.0,204.0,170.0,,-8,8342759
3.9876,2019-09-08 18:22:12.366355,336.0,208.0,178.0,228.0,306.0,214.0,204.0,204.0,,-7,8343067
4.0036,2019-09-08 18:22:12.380492,336.0,208.0,178.0,228.0,214.0,170.0,306.0,214.0,,-7,8342624
4.0184,2019-09-08 18:22:12.407293,336.0,208.0,180.0,228.0,306.0,170.0,306.0,214.0,,-7,8342503
4.0451,2019-09-08 18:22:12.423018,208.0,208.0,180.0,228.0,170.0,214.0,204.0,170.0,,-7,8342648
4.0614,2019-09-08 18:22:12.432682,336.0,208.0,178.0,230.0,306.0,214.0,204.0,170.0,,-7,8342790
4.0704,2019-09-08 18:22:12.446670,336.0,208.0,178.0,228.0,306.0,214.0,204.0,170.0,,-7,8342804
4.0846,2019-09-08 18:22:12.461024,336.0,208.0,180.0,228.0,214.0,204.0,170.0,306.0,,-7,8342883
4.0986,2019-09-08 18:22:12.473717,336.0,206.0,178.0,228.0,204.0,214.0,306.0,214.0,,-7,8342247
4.1116,2019-09-08 18:22:12.491931,336.0,208.0,178.0,228.0,172.0,214.0,204.0,170.0,,-7,8342752
4.1291,2019-09-08 18:22:12.510845,336.0,208.0,178.0,228.0,170.0,306.0,214.0,206.0,,-7,8341776
4.1488,2019-09-08 18:22:12.523075,208.0,208.0,228.0,228.0,306.0,204.0,170.0,306.0,,-7,8342717
4.161,2019-09-08 18:22:12.535196,336.0,208.0,178.0,228.0,306.0,206.0,170.0,306.0,,-7,8342852
4.1728,2019-09-08 18:22:12.549984,338.0,208.0,180.0,228.0,170.0,214.0,214.0,204.0,,-7,8342095
4.1882,2019-09-08 18:22:12.567527,208.0,208.0,178.0,228.0,170.0,304.0,214.0,206.0,,-7,8342153
4.205,2019-09-08 18:22:12.584178,338.0,208.0,180.0,228.0,214.0,206.0,170.0,304.0,,-7,8341766
4.2212,2019-09-08 18:22:12.627607,336.0,208.0,178.0,228.0,204.0,304.0,204.0,170.0,,-7,8342406
4.2644,2019-09-08 18:22:12.633856,338.0,208.0,228.0,228.0,170.0,304.0,302.0,214.0,,-7,8343306
4.2707,2019-09-08 18:22:12.645219,336.0,208.0,180.0,228.0,206.0,170.0,304.0,214.0,,-7,8341620
4.282,2019-09-08 18:22:12.658241,338.0,208.0,178.0,228.0,302.0,302.0,214.0,204.0,,-7,8342330
4.2951,2019-09-08 18:22:12.673745,336.0,208.0,180.0,228.0,216.0,204.0,170.0,302.0,,-7,8342333
4.3106,2019-09-08 18:22:12.692522,336.0,208.0,178.0,228.0,302.0,170.0,170.0,170.0,,-7,8342572
4.3295,2019-09-08 18:22:12.719008,338.0,208.0,178.0,230.0,214.0,204.0,170.0,302.0,,-7,8343631
4.3558,2019-09-08 18:22:12.725275,336.0,208.0,178.0,228.0,170.0,302.0,302.0,170.0,,-7,8342205
4.3622,2019-09-08 18:22:12.735234,338.0,208.0,180.0,228.0,170.0,206.0,170.0,170.0,,-7,8341977
4.3721,2019-09-08 18:22:12.751264,338.0,208.0,178.0,228.0,170.0,302.0,204.0,170.0,,-7,8342236
4.3882,2019-09-08 18:22:12.770494,228.0,208.0,180.0,228.0,214.0,214.0,170.0,300.0,,-7,8342697
4.4075,2019-09-08 18:22:12.784644,228.0,178.0,180.0,228.0,300.0,302.0,214.0,214.0,,-7,8343025
4.4226,2019-09-08 18:22:12.800783,338.0,206.0,178.0,228.0,214.0,170.0,170.0,302.0,,-7,8341970
4.438,2019-09-08 18:22:12.820998,208.0,206.0,178.0,228.0,214.0,206.0,170.0,300.0,,-7,8342527
4.4586,2019-09-08 18:22:12.832379,338.0,208.0,178.0,228.0,214.0,206.0,170.0,300.0,,-7,8342157
4.4692,2019-09-08 18:22:12.845569,208.0,208.0,178.0,228.0,206.0,170.0,300.0,204.0,,-7,8343133
4.4829,2019-09-08 18:22:12.858959,338.0,208.0,180.0,228.0,300.0,214.0,206.0,206.0,,-7,8342745
4.4958,2019-09-08 18:22:12.875868,338.0,208.0,180.0,228.0,170.0,214.0,300.0,206.0,,-7,8342655
4.5127,2019-09-08 18:22:12.893681,208.0,208.0,180.0,228.0,214.0,204.0,206.0,214.0,,-7,8342461
4.5305,2019-09-08 18:22:12.917123,228.0,208.0,180.0,228.0,206.0,170.0,300.0,214.0,,-7,8343025
4.554,2019-09-08 18:22:12.925655,336.0,208.0,180.0,228.0,300.0,170.0,300.0,170.0,,-7,8342776
4.5626,2019-09-08 18:22:12.937390,336.0,208.0,178.0,228.0,214.0,170.0,170.0,214.0,,-7,8341877
4.5742,2019-09-08 18:22:12.950872,336.0,208.0,228.0,230.0,214.0,216.0,206.0,170.0,,-7,8342133
4.5877,2019-09-08 18:22:12.970475,336.0,208.0,178.0,336.0,216.0,172.0,170.0,216.0,,-7,8341852
4.6078,2019-09-08 18:22:12.984506,208.0,178.0,228.0,336.0,170.0,216.0,216.0,216.0,,-7,8343171
4.6214,2019-09-08 18:22:13.004016,336.0,208.0,336.0,228.0,216.0,206.0,170.0,298.0,,-7,8342742
4.6409,2019-09-08 18:22:13.023106,180.0,230.0,336.0,228.0,298.0,300.0,206.0,170.0,,-7,8342212
4.6604,2019-09-08 18:22:13.031545,336.0,336.0,180.0,228.0,298.0,214.0,206.0,170.0,,-7,8342461
4.6686,2019-09-08 18:22:13.046585,336.0,208.0,178.0,228.0,298.0,216.0,298.0,216.0,,-7,8343098
4.6838,2019-09-08 18:22:13.061073,336.0,208.0,180.0,230.0,170.0,300.0,216.0,206.0,,-7,8342811
4.6984,2019-09-08 18:22:13.078170,228.0,208.0,178.0,228.0,298.0,216.0,206.0,170.0,,-7,8342046
4.7154,2019-09-08 18:22:13.091345,334.0,208.0,180.0,230.0,216.0,298.0,170.0,170.0,,-7,8342254
4.7287,2019-09-08 18:22:13.115889,336.0,208.0,180.0,230.0,206.0,170.0,170.0,298.0,,-7,8342652
4.7532,2019-09-08 18:22:13.132818,336.0,208.0,178.0,180.0,170.0,170.0,214.0,170.0,,-7,8342704
4.7702,2019-09-08 18:22:13.139736,336.0,208.0,180.0,336.0,298.0,216.0,206.0,170.0,,-7,8342119
4.777,2019-09-08 18:22:13.166773,336.0,208.0,180.0,230.0,298.0,298.0,216.0,206.0,,-7,8341600
4.8044,2019-09-08 18:22:13.178188,336.0,208.0,180.0,336.0,298.0,298.0,216.0,206.0,,-7,8342821
4.8153,2019-09-08 18:22:13.190167,336.0,208.0,336.0,336.0,216.0,216.0,216.0,206.0,,-7,8341887
4.8283,2019-09-08 18:22:13.211397,336.0,208.0,336.0,208.0,206.0,170.0,298.0,216.0,,-7,8342205
4.849,2019-09-08 18:22:13.228471,336.0,208.0,178.0,230.0,170.0,298.0,216.0,206.0,,-7,8342859
4.8685,2019-09-08 18:22:13.238790,336.0,208.0,180.0,228.0,216.0,206.0,170.0,298.0,,-7,8342333
