time_index,time_stamp,L1,L2,L3,L4,R1,R2,R3,R4,Futek,ENC2
2.4893,2019-09-08 18:25:14.204132,234.0,212.0,186.0,236.0,176.0,318.0,226.0,226.0,,-12,8349185
2.5027,2019-09-08 18:25:14.221816,364.0,212.0,186.0,234.0,178.0,230.0,226.0,178.0,,-12,8349039
2.5204,2019-09-08 18:25:14.235904,364.0,212.0,186.0,234.0,316.0,230.0,226.0,176.0,,-12,8349347
2.5343,2019-09-08 18:25:14.255538,366.0,212.0,186.0,236.0,316.0,316.0,230.0,176.0,,-12,8349576
2.554,2019-09-08 18:25:14.274167,364.0,212.0,186.0,234.0,176.0,230.0,226.0,176.0,,-12,8349489
2.5725,2019-09-08 18:25:14.283919,366.0,212.0,186.0,236.0,314.0,230.0,178.0,314.0,,-12,8349766
2.5825,2019-09-08 18:25:14.297833,366.0,212.0,186.0,236.0,314.0,230.0,228.0,312.0,,-12,8348956
2.5962,2019-09-08 18:25:14.316870,366.0,212.0,186.0,366.0,230.0,226.0,312.0,312.0,,-12,8350333
2.6153,2019-09-08 18:25:14.331343,212.0,186.0,366.0,234.0,230.0,176.0,312.0,312.0,,-12,8349226
2.6297,2019-09-08 18:25:14.352951,366.0,212.0,186.0,234.0,228.0,178.0,312.0,232.0,,-12,8350029
2.6513,2019-09-08 18:25:14.496056,366.0,186.0,366.0,212.0,228.0,178.0,232.0,228.0,,-12,8349015
2.7944,2019-09-08 18:25:14.760004,366.0,212.0,366.0,212.0,308.0,228.0,176.0,308.0,,-11,8349704
3.0586,2019-09-08 18:25:14.774882,368.0,212.0,186.0,234.0,230.0,228.0,176.0,176.0,,-11,8348787
3.0733,2019-09-08 18:25:14.781949,368.0,212.0,186.0,234.0,310.0,232.0,228.0,178.0,,-11,8349320
3.0805,2019-09-08 18:25:14.802720,186.0,212.0,186.0,234.0,310.0,232.0,178.0,178.0,,-11,8349756
3.1013,2019-09-08 18:25:14.809146,368.0,212.0,186.0,234.0,310.0,232.0,228.0,178.0,,-11,8348500
3.1075,2019-09-08 18:25:14.816620,186.0,212.0,186.0,234.0,312.0,228.0,178.0,312.0,,-11,8348887
3.115,2019-09-08 18:25:14.835840,368.0,212.0,186.0,234.0,228.0,232.0,228.0,178.0,,-11,8349198
3.1342,2019-09-08 18:25:14.864825,186.0,212.0,234.0,234.0,228.0,228.0,228.0,312.0,,-11,8348987
3.1632,2019-09-08 18:25:14.954073,212.0,186.0,234.0,212.0,232.0,228.0,178.0,178.0,,-11,8348333
3.2525,2019-09-08 18:25:14.960363,366.0,212.0,186.0,234.0,232.0,178.0,312.0,312.0,,-11,8349015
3.259,2019-09-08 18:25:15.050814,366.0,212.0,186.0,234.0,228.0,176.0,232.0,228.0,,-11,8348821
3.3492,2019-09-08 18:25:15.058227,366.0,212.0,186.0,234.0,228.0,314.0,314.0,228.0,,-11,8348333
3.3566,2019-09-08 18:25:15.103105,366.0,212.0,186.0,366.0,228.0,178.0,314.0,234.0,,-11,8348420
3.4015,2019-09-08 18:25:15.137655,366.0,212.0,186.0,366.0,234.0,228.0,234.0,178.0,,-11,8348333
3.436,2019-09-08 18:25:15.144924,366.0,212.0,186.0,234.0,316.0,316.0,228.0,178.0,,-11,8348593
3.4433,2019-09-08 18:25:15.167080,366.0,212.0,186.0,212.0,316.0,234.0,230.0,178.0,,-11,8348877
3.4658,2019-09-08 18:25:15.204048,368.0,212.0,186.0,234.0,178.0,234.0,232.0,178.0,,-11,8348046
3.5024,2019-09-08 18:25:15.210333,366.0,212.0,186.0,234.0,228.0,178.0,318.0,234.0,,-11,8348693
3.5091,2019-09-08 18:25:15.221552,368.0,186.0,234.0,234.0,234.0,234.0,228.0,178.0,,-11,8348617
3.52,2019-09-08 18:25:15.236492,186.0,234.0,186.0,234.0,228.0,178.0,318.0,232.0,,-11,8347842
3.5349,2019-09-08 18:25:15.255421,368.0,212.0,366.0,234.0,228.0,178.0,320.0,234.0,,-11,8347759
3.554,2019-09-08 18:25:15.269958,368.0,212.0,234.0,234.0,228.0,176.0,318.0,234.0,,-11,8347839
3.5684,2019-09-08 18:25:15.319973,368.0,234.0,186.0,234.0,228.0,178.0,232.0,232.0,,-11,8348340
3.6185,2019-09-08 18:25:15.346933,368.0,212.0,186.0,234.0,228.0,178.0,318.0,234.0,,-11,8348212
3.6454,2019-09-08 18:25:15.353376,368.0,212.0,186.0,366.0,178.0,318.0,320.0,228.0,,-11,8347915
3.6518,2019-09-08 18:25:15.417125,366.0,212.0,186.0,366.0,234.0,320.0,176.0,228.0,,-11,8347873
3.7155,2019-09-08 18:25:15.423502,366.0,212.0,186.0,234.0,178.0,318.0,232.0,228.0,,-11,8348655
3.7219,2019-09-08 18:25:15.434796,368.0,212.0,186.0,234.0,178.0,318.0,228.0,234.0,,-11,8348309
3.7332,2019-09-08 18:25:15.452181,366.0,212.0,368.0,234.0,318.0,234.0,228.0,178.0,,-11,8348292
3.7507,2019-09-08 18:25:15.471649,368.0,212.0,366.0,210.0,320.0,178.0,228.0,176.0,,-11,8348423
3.7701,2019-09-08 18:25:15.504286,368.0,186.0,210.0,234.0,320.0,176.0,228.0,178.0,,-11,8347489
3.8028,2019-09-08 18:25:15.510893,368.0,212.0,234.0,234.0,234.0,228.0,178.0,318.0,,-11,8348212
3.8101,2019-09-08 18:25:15.525910,368.0,212.0,186.0,234.0,232.0,228.0,178.0,234.0,,-11,8348461
3.8251,2019-09-08 18:25:15.565522,186.0,368.0,212.0,234.0,318.0,234.0,228.0,178.0,,-11,8348067
3.8647,2019-09-08 18:25:15.572729,368.0,212.0,186.0,186.0,178.0,320.0,234.0,228.0,,-11,8347631
3.8712,2019-09-08 18:25:15.592258,234.0,368.0,186.0,234.0,178.0,234.0,234.0,228.0,,-11,8347693
3.8907,2019-09-08 18:25:15.613371,368.0,212.0,186.0,234.0,320.0,320.0,234.0,178.0,,-11,8348019
3.9118,2019-09-08 18:25:15.619826,368.0,234.0,186.0,234.0,320.0,176.0,320.0,234.0,,-11,8347880
3.9182,2019-09-08 18:25:15.630076,368.0,212.0,186.0,234.0,228.0,234.0,234.0,228.0,,-11,8348420
3.9286,2019-09-08 18:25:15.648084,368.0,212.0,186.0,234.0,178.0,320.0,234.0,228.0,,-11,8347904
3.9465,2019-09-08 18:25:15.668714,212.0,186.0,186.0,234.0,178.0,234.0,228.0,228.0,,-11,8348219
3.9671,2019-09-08 18:25:15.684425,368.0,212.0,186.0,234.0,178.0,234.0,178.0,320.0,,-11,8348046
3.9828,2019-09-08 18:25:15.707651,234.0,186.0,234.0,234.0,318.0,234.0,178.0,320.0,,-11,8347932
4.0063,2019-09-08 18:25:15.720250,234.0,186.0,234.0,234.0,234.0,228.0,228.0,178.0,,-11,8347967
4.0188,2019-09-08 18:25:15.738353,368.0,212.0,186.0,234.0,320.0,234.0,228.0,178.0,,-11,8348472
4.0367,2019-09-08 18:25:15.753680,366.0,212.0,186.0,234.0,234.0,228.0,178.0,320.0,,-11,8347579
4.0522,2019-09-08 18:25:15.767547,368.0,212.0,368.0,234.0,230.0,178.0,320.0,320.0,,-11,8347655
4.0661,2019-09-08 18:25:15.786070,366.0,366.0,186.0,234.0,234.0,228.0,178.0,320.0,,-11,8347676
4.0844,2019-09-08 18:25:15.881343,368.0,366.0,186.0,234.0,228.0,178.0,318.0,234.0,,-11,8347987
4.1797,2019-09-08 18:25:15.891399,366.0,212.0,186.0,234.0,228.0,178.0,228.0,178.0,,-11,8348486
4.1898,2019-09-08 18:25:15.917644,366.0,212.0,186.0,234.0,318.0,178.0,320.0,234.0,,-11,8348074
4.216,2019-09-08 18:25:15.924715,366.0,212.0,186.0,234.0,176.0,320.0,320.0,228.0,,-11,8347870
4.2232,2019-09-08 18:25:15.935422,366.0,212.0,186.0,234.0,178.0,318.0,234.0,228.0,,-11,8348202
4.234,2019-09-08 18:25:15.949675,366.0,234.0,186.0,234.0,178.0,320.0,234.0,178.0,,-11,8348012
4.248,2019-09-08 18:25:15.960984,366.0,212.0,366.0,212.0,320.0,234.0,318.0,234.0,,-11,8348534
4.2596,2019-09-08 18:25:15.974915,234.0,366.0,186.0,234.0,320.0,234.0,228.0,176.0,,-11,8348067
4.2734,2019-09-08 18:25:15.991144,234.0,212.0,186.0,234.0,318.0,176.0,234.0,228.0,,-11,8348711
4.2895,2019-09-08 18:25:16.011945,366.0,212.0,366.0,212.0,228.0,178.0,228.0,178.0,,-11,8347762
4.3105,2019-09-08 18:25:16.025522,366.0,212.0,234.0,186.0,320.0,234.0,228.0,228.0,,-11,8348413
4.3239,2019-09-08 18:25:16.040705,212.0,186.0,186.0,186.0,234.0,318.0,178.0,230.0,,-11,8348254
4.3391,2019-09-08 18:25:16.059308,366.0,212.0,186.0,234.0,234.0,234.0,176.0,318.0,,-11,8348216
4.3579,2019-09-08 18:25:16.073882,366.0,234.0,186.0,366.0,228.0,178.0,318.0,234.0,,-11,8348084
4.3722,2019-09-08 18:25:16.088407,366.0,212.0,186.0,234.0,228.0,178.0,318.0,234.0,,-11,8347621
4.3868,2019-09-08 18:25:16.117161,366.0,212.0,366.0,212.0,178.0,318.0,234.0,234.0,,-11,8349434
4.4157,2019-09-08 18:25:16.125894,366.0,366.0,186.0,234.0,176.0,318.0,234.0,230.0,,-11,8348050
4.4243,2019-09-08 18:25:16.141054,186.0,212.0,186.0,234.0,178.0,178.0,318.0,234.0,,-11,8348994
4.4394,2019-09-08 18:25:16.153733,186.0,234.0,366.0,212.0,318.0,234.0,230.0,176.0,,-11,8348043
4.4521,2019-09-08 18:25:16.172742,366.0,212.0,366.0,234.0,318.0,234.0,230.0,178.0,,-11,8348032
4.4713,2019-09-08 18:25:16.190677,366.0,212.0,212.0,186.0,318.0,234.0,230.0,178.0,,-11,8348005
4.489,2019-09-08 18:25:16.231012,366.0,212.0,186.0,366.0,234.0,318.0,234.0,316.0,,-11,8348164
4.5294,2019-09-08 18:25:16.245356,366.0,186.0,186.0,186.0,234.0,230.0,178.0,316.0,,-11,8348271
4.5438,2019-09-08 18:25:16.252422,186.0,234.0,186.0,186.0,234.0,230.0,178.0,316.0,,-11,8348479
4.5508,2019-09-08 18:25:16.268808,366.0,212.0,366.0,212.0,316.0,236.0,230.0,316.0,,-11,8348095
4.5674,2019-09-08 18:25:16.276451,366.0,212.0,186.0,234.0,230.0,178.0,316.0,178.0,,-11,8348223
4.5748,2019-09-08 18:25:16.288626,234.0,212.0,186.0,234.0,316.0,234.0,316.0,234.0,,-11,8348025
4.587,2019-09-08 18:25:16.311628,366.0,212.0,186.0,236.0,230.0,178.0,234.0,230.0,,-11,8347807
4.61,2019-09-08 18:25:16.337158,186.0,212.0,186.0,234.0,234.0,230.0,178.0,314.0,,-11,8348731
4.6355,2019-09-08 18:25:16.344526,186.0,212.0,186.0,236.0,316.0,316.0,230.0,178.0,,-11,8347711
4.6429,2019-09-08 18:25:16.358385,212.0,186.0,234.0,236.0,230.0,178.0,314.0,236.0,,-11,8348863
4.6567,2019-09-08 18:25:16.380298,366.0,212.0,186.0,236.0,316.0,234.0,230.0,178.0,,-11,8348240
4.6788,2019-09-08 18:25:16.390132,366.0,366.0,212.0,366.0,236.0,230.0,230.0,314.0,,-11,8348638
4.6886,2019-09-08 18:25:16.406000,186.0,234.0,184.0,236.0,314.0,230.0,230.0,178.0,,-11,8347984
4.7044,2019-09-08 18:25:16.426320,366.0,212.0,184.0,236.0,314.0,230.0,178.0,314.0,,-11,8348316
4.7247,2019-09-08 18:25:16.437031,366.0,212.0,366.0,212.0,178.0,230.0,178.0,314.0,,-11,8348178
4.7354,2019-09-08 18:25:16.452740,212.0,184.0,236.0,366.0,230.0,178.0,178.0,314.0,,-11,8348171
4.7511,2019-09-08 18:25:16.468789,366.0,212.0,186.0,236.0,232.0,236.0,314.0,178.0,,-11,8347918
4.7672,2019-09-08 18:25:16.490839,366.0,212.0,184.0,236.0,232.0,314.0,312.0,236.0,,-11,8348029
4.7892,2019-09-08 18:25:16.501430,366.0,212.0,184.0,236.0,232.0,178.0,312.0,232.0,,-11,8348368
4.7998,2019-09-08 18:25:16.527566,366.0,212.0,184.0,236.0,236.0,236.0,236.0,232.0,,-11,8347949
4.8259,2019-09-08 18:25:16.544643,366.0,236.0,184.0,366.0,178.0,312.0,236.0,232.0,,-11,8348292
4.843,2019-09-08 18:25:16.553417,366.0,236.0,184.0,236.0,232.0,236.0,232.0,178.0,,-11,8347697
4.8518,2019-09-08 18:25:16.566070,366.0,212.0,184.0,236.0,236.0,236.0,232.0,178.0,,-11,8348150
4.8644,2019-09-08 18:25:16.580484,366.0,212.0,184.0,236.0,312.0,236.0,232.0,232.0,,-11,8347742
4.879,2019-09-08 18:25:16.597524,366.0,184.0,236.0,236.0,312.0,236.0,232.0,178.0,,-11,8348278
4.8959,2019-09-08 18:25:16.641508,364.0,366.0,212.0,366.0,178.0,236.0,232.0,232.0,,-11,8348299
4.9401,2019-09-08 18:25:16.658727,236.0,212.0,364.0,364.0,236.0,232.0,178.0,310.0,,-11,8348299
4.9571,2019-09-08 18:25:16.666731,364.0,212.0,212.0,184.0,310.0,238.0,232.0,178.0,,-11,8347724
4.9653,2019-09-08 18:25:16.682439,364.0,364.0,212.0,184.0,310.0,178.0,232.0,238.0,,-11,8348167
4.981,2019-09-08 18:25:16.700709,364.0,212.0,184.0,364.0,238.0,178.0,308.0,238.0,,-11,8348005
4.9992,2019-09-08 18:25:16.749590,364.0,212.0,184.0,362.0,232.0,178.0,310.0,238.0,,-11,8348147
5.048,2019-09-08 18:25:16.756413,236.0,212.0,184.0,236.0,178.0,178.0,308.0,234.0,,-11,8348659
5.0548,2019-09-08 18:25:16.767348,184.0,212.0,184.0,214.0,178.0,308.0,238.0,234.0,,-11,8348607
5.0659,2019-09-08 18:25:16.781415,184.0,364.0,214.0,184.0,178.0,308.0,238.0,234.0,,-11,8347807
5.0799,2019-09-08 18:25:16.796134,364.0,212.0,184.0,236.0,308.0,238.0,234.0,178.0,,-11,8348427
5.0946,2019-09-08 18:25:16.815294,364.0,214.0,184.0,236.0,178.0,308.0,238.0,234.0,,-11,8348306
5.1137,2019-09-08 18:25:16.839044,364.0,212.0,184.0,364.0,178.0,308.0,238.0,178.0,,-11,8347935
5.1374,2019-09-08 18:25:16.855915,364.0,212.0,184.0,236.0,306.0,238.0,234.0,178.0,,-11,8349012
5.1546,2019-09-08 18:25:16.867103,364.0,212.0,236.0,236.0,238.0,234.0,178.0,306.0,,-11,8348821
5.1656,2019-09-08 18:25:16.888056,364.0,212.0,184.0,364.0,234.0,178.0,306.0,306.0,,-11,8348544
5.1867,2019-09-08 18:25:16.897446,364.0,212.0,184.0,364.0,238.0,236.0,178.0,306.0,,-11,8348534
5.1959,2019-09-08 18:25:16.913511,364.0,212.0,184.0,236.0,234.0,178.0,306.0,306.0,,-11,8348185
5.212,2019-09-08 18:25:16.933252,364.0,212.0,184.0,234.0,234.0,178.0,306.0,238.0,,-11,8348756
5.2317,2019-09-08 18:25:16.944824,236.0,212.0,184.0,236.0,236.0,178.0,306.0,240.0,,-11,8349070
5.2433,2019-09-08 18:25:16.959278,364.0,184.0,364.0,236.0,236.0,178.0,306.0,238.0,,-11,8348693
5.258,2019-09-08 18:25:16.975192,236.0,212.0,184.0,234.0,234.0,178.0,240.0,238.0,,-11,8348192
5.2738,2019-09-08 18:25:16.995314,364.0,364.0,212.0,184.0,178.0,304.0,238.0,236.0,,-11,8348036
5.2937,2019-09-08 18:25:17.008898,364.0,212.0,184.0,236.0,238.0,234.0,240.0,234.0,,-11,8347991
5.3074,2019-09-08 18:25:17.153071,364.0,364.0,212.0,234.0,178.0,178.0,238.0,306.0,,-11,8348901
5.4515,2019-09-08 18:25:17.166867,364.0,212.0,184.0,234.0,178.0,178.0,306.0,238.0,,-11,8348171
