2019-09-08 18:20:40.111094,0.0,0.0,0.0
2019-09-08 18:20:40.123455,0.0,0.0,0.0
2019-09-08 18:20:40.135791,0.0,0.0,0.0
2019-09-08 18:20:40.149730,0.0,0.0,0.0
2019-09-08 18:20:40.161892,303.125,0.75,-0.25
2019-09-08 18:20:40.173962,303.125,0.6875,-0.25
2019-09-08 18:20:40.193075,303.25,0.375,-0.5
2019-09-08 18:20:40.205487,303.3125,0.125,-0.6875
2019-09-08 18:20:40.220689,303.4375,-0.1875,-1.125
2019-09-08 18:20:40.232684,303.5,-0.4375,-1.375
2019-09-08 18:20:40.246225,303.5625,-0.625,-1.625
2019-09-08 18:20:40.259716,303.6875,-0.75,-1.6875
2019-09-08 18:20:40.272000,303.6875,-0.75,-1.75
2019-09-08 18:20:40.284341,303.75,-0.75,-1.8125
2019-09-08 18:20:40.300104,303.8125,-0.6875,-1.9375
2019-09-08 18:20:40.312222,303.75,-0.6875,-2.0
2019-09-08 18:20:40.324801,303.75,-0.6875,-2.0625
2019-09-08 18:20:40.341982,303.6875,-0.6875,-2.0625
2019-09-08 18:20:40.354635,303.75,-0.6875,-2.125
2019-09-08 18:20:40.369959,303.8125,-0.5625,-2.1875
2019-09-08 18:20:40.381995,303.875,-0.5625,-2.25
2019-09-08 18:20:40.395213,304.0,-0.625,-2.4375
2019-09-08 18:20:40.409631,304.125,-0.5625,-2.5625
2019-09-08 18:20:40.421904,304.25,-0.5,-2.625
2019-09-08 18:20:40.433994,304.3125,-0.5,-2.6875
2019-09-08 18:20:40.449321,304.375,-0.5,-2.875
2019-09-08 18:20:40.461334,304.375,-0.5,-2.9375
2019-09-08 18:20:40.473494,304.375,-0.5,-3.0
2019-09-08 18:20:40.492038,304.3125,-0.375,-3.0
2019-09-08 18:20:40.504666,304.1875,-0.25,-3.0625
2019-09-08 18:20:40.519650,303.8125,-0.0625,-3.125
2019-09-08 18:20:40.531599,303.5625,0.0,-3.1875
2019-09-08 18:20:40.544188,303.375,0.0625,-3.25
2019-09-08 18:20:40.559584,303.0625,0.4375,-3.3125
2019-09-08 18:20:40.571909,303.0,0.5625,-3.375
2019-09-08 18:20:40.584005,303.0,0.75,-3.3125
2019-09-08 18:20:40.599495,303.125,1.0,-3.0625
2019-09-08 18:20:40.611595,303.1875,1.0625,-2.8125
2019-09-08 18:20:40.623722,303.25,1.125,-2.625
2019-09-08 18:20:40.642222,303.25,1.1875,-2.1875
2019-09-08 18:20:40.654188,303.1875,1.25,-2.1875
2019-09-08 18:20:40.669764,302.8125,1.25,-2.375
2019-09-08 18:20:40.682074,302.6875,1.25,-2.5
2019-09-08 18:20:40.694630,302.5625,1.1875,-2.625
2019-09-08 18:20:40.709799,302.3125,1.0625,-2.625
2019-09-08 18:20:40.722443,302.25,1.0625,-2.5625
2019-09-08 18:20:40.735291,302.1875,1.1875,-2.5
2019-09-08 18:20:40.749862,302.25,1.4375,-2.3125
2019-09-08 18:20:40.762358,302.25,1.5625,-2.1875
2019-09-08 18:20:40.774909,302.3125,1.6875,-2.125
2019-09-08 18:20:40.792704,302.3125,1.8125,-1.9375
2019-09-08 18:20:40.805475,302.3125,1.8125,-1.9375
2019-09-08 18:20:40.820329,302.375,1.6875,-2.125
2019-09-08 18:20:40.832900,302.375,1.5625,-2.3125
2019-09-08 18:20:40.845861,302.4375,1.4375,-2.5
2019-09-08 18:20:40.860664,302.5,1.1875,-2.8125
2019-09-08 18:20:40.873121,302.5625,1.0625,-3.0
2019-09-08 18:20:40.892629,302.625,0.875,-3.375
2019-09-08 18:20:40.905231,302.625,0.75,-3.5625
2019-09-08 18:20:40.920453,302.6875,0.5,-3.875
2019-09-08 18:20:40.933005,302.6875,0.4375,-3.9375
2019-09-08 18:20:40.945529,302.6875,0.4375,-3.9375
2019-09-08 18:20:40.959441,302.6875,0.375,-3.875
2019-09-08 18:20:40.971795,302.6875,0.3125,-3.875
2019-09-08 18:20:40.984240,302.6875,0.3125,-3.9375
2019-09-08 18:20:41.000727,302.6875,0.1875,-4.125
2019-09-08 18:20:41.014046,302.6875,0.0625,-4.25
2019-09-08 18:20:41.030694,302.6875,-0.0625,-4.5
2019-09-08 18:20:41.043003,302.6875,-0.1875,-4.625
2019-09-08 18:20:41.061185,302.75,-0.375,-4.75
2019-09-08 18:20:41.073954,302.75,-0.4375,-4.75
2019-09-08 18:20:41.094067,302.875,-0.5,-4.875
2019-09-08 18:20:41.109294,302.9375,-0.5,-5.0
2019-09-08 18:20:41.121905,303.0,-0.5625,-5.0
2019-09-08 18:20:41.134317,303.0,-0.5625,-5.0
2019-09-08 18:20:41.150282,303.0,-0.625,-5.0625
2019-09-08 18:20:41.162677,303.0,-0.6875,-5.125
2019-09-08 18:20:41.180380,303.0,-0.8125,-5.3125
2019-09-08 18:20:41.193164,303.0,-0.9375,-5.4375
2019-09-08 18:20:41.210255,303.0,-1.0625,-5.625
2019-09-08 18:20:41.222836,303.0,-1.0625,-5.6875
2019-09-08 18:20:41.235452,303.0,-1.125,-5.75
2019-09-08 18:20:41.250125,303.0,-1.1875,-5.8125
2019-09-08 18:20:41.262740,302.9375,-1.1875,-5.8125
2019-09-08 18:20:41.275225,302.9375,-1.1875,-5.8125
2019-09-08 18:20:41.293093,302.875,-1.25,-6.0
2019-09-08 18:20:41.309695,302.8125,-1.3125,-6.1875
2019-09-08 18:20:41.322514,302.8125,-1.3125,-6.1875
2019-09-08 18:20:41.335426,302.8125,-1.3125,-6.1875
2019-09-08 18:20:41.350006,302.75,-1.375,-6.25
2019-09-08 18:20:41.362892,302.75,-1.375,-6.25
2019-09-08 18:20:41.380328,302.6875,-1.375,-6.3125
2019-09-08 18:20:41.392804,302.625,-1.4375,-6.375
2019-09-08 18:20:41.405854,302.625,-1.4375,-6.4375
2019-09-08 18:20:41.420068,302.5625,-1.5,-6.5625
2019-09-08 18:20:41.432454,302.5625,-1.5625,-6.5625
2019-09-08 18:20:41.444923,302.5,-1.5625,-6.625
2019-09-08 18:20:41.460681,302.4375,-1.625,-6.6875
2019-09-08 18:20:41.473358,302.375,-1.6875,-6.6875
2019-09-08 18:20:41.493060,302.25,-1.75,-6.8125
2019-09-08 18:20:41.510077,302.125,-1.8125,-6.875
2019-09-08 18:20:41.522572,302.125,-1.8125,-6.875
2019-09-08 18:20:41.535797,302.0625,-1.875,-6.875
2019-09-08 18:20:41.550200,301.9375,-1.875,-6.875
2019-09-08 18:20:41.562565,301.9375,-1.875,-6.875
2019-09-08 18:20:41.575758,301.9375,-1.9375,-6.8125
2019-09-08 18:20:41.592845,301.875,-1.9375,-6.8125
2019-09-08 18:20:41.611803,301.8125,-1.9375,-6.875
2019-09-08 18:20:41.625092,301.8125,-2.0,-6.875
2019-09-08 18:20:41.642812,301.75,-2.0,-6.875
2019-09-08 18:20:41.655406,301.6875,-2.0,-6.875
2019-09-08 18:20:41.670301,301.625,-2.0,-6.875
2019-09-08 18:20:41.684501,301.5,-2.0625,-6.875
2019-09-08 18:20:41.700197,301.375,-2.125,-6.9375
2019-09-08 18:20:41.713198,301.3125,-2.125,-6.9375
2019-09-08 18:20:41.730221,301.1875,-2.125,-6.9375
2019-09-08 18:20:41.743950,301.1875,-2.125,-6.9375
2019-09-08 18:20:41.760915,301.125,-2.0625,-6.8125
2019-09-08 18:20:41.773230,301.125,-2.0625,-6.6875
