time_index,time_stamp,L1,L2,L3,L4,R1,R2,R3,R4,Futek,ENC2
1.7214,2019-09-08 18:40:41.363781,184.0,216.0,184.0,216.0,172.0,172.0,222.0,210.0,,-89,8342462
1.7406,2019-09-08 18:40:41.377333,184.0,212.0,212.0,214.0,224.0,210.0,326.0,324.0,,-89,8342669
1.7541,2019-09-08 18:40:41.396468,372.0,214.0,184.0,184.0,172.0,324.0,210.0,172.0,,-89,8342295
1.7735,2019-09-08 18:40:41.414561,184.0,214.0,184.0,372.0,324.0,324.0,224.0,224.0,,-89,8342552
1.7912,2019-09-08 18:40:41.427865,184.0,212.0,184.0,214.0,324.0,224.0,212.0,172.0,,-89,8341960
1.8045,2019-09-08 18:40:41.444438,214.0,372.0,182.0,214.0,324.0,224.0,212.0,172.0,,-89,8342448
1.8212,2019-09-08 18:40:41.461734,372.0,372.0,210.0,216.0,172.0,324.0,322.0,212.0,,-89,8342510
1.8384,2019-09-08 18:40:41.478454,372.0,184.0,214.0,214.0,322.0,224.0,212.0,172.0,,-89,8343448
1.8553,2019-09-08 18:40:41.499395,374.0,212.0,182.0,214.0,322.0,212.0,172.0,322.0,,-89,8342157
1.8761,2019-09-08 18:40:41.515445,372.0,210.0,182.0,214.0,226.0,212.0,172.0,320.0,,-89,8341790
1.8927,2019-09-08 18:40:41.530004,374.0,210.0,184.0,214.0,172.0,320.0,226.0,320.0,,-89,8342116
1.9067,2019-09-08 18:40:41.548022,184.0,216.0,184.0,376.0,212.0,172.0,320.0,320.0,,-89,8342292
1.9246,2019-09-08 18:40:41.569156,376.0,212.0,184.0,376.0,212.0,172.0,318.0,228.0,,-89,8342545
1.9457,2019-09-08 18:40:41.582643,376.0,376.0,212.0,184.0,214.0,228.0,172.0,172.0,,-89,8342178
1.9593,2019-09-08 18:40:41.597366,216.0,212.0,184.0,216.0,228.0,318.0,318.0,214.0,,-89,8342330
1.974,2019-09-08 18:40:41.617210,376.0,216.0,184.0,216.0,172.0,318.0,228.0,214.0,,-89,8342216
1.9938,2019-09-08 18:40:41.631641,376.0,216.0,184.0,376.0,172.0,318.0,228.0,318.0,,-89,8343548
2.0082,2019-09-08 18:40:41.651358,378.0,214.0,184.0,214.0,172.0,318.0,228.0,214.0,,-89,8342378
2.028,2019-09-08 18:40:41.678684,214.0,214.0,184.0,216.0,172.0,172.0,316.0,228.0,,-89,8342430
2.0553,2019-09-08 18:40:41.689723,376.0,212.0,216.0,216.0,316.0,228.0,216.0,172.0,,-89,8342579
2.0664,2019-09-08 18:40:41.710374,376.0,214.0,184.0,216.0,316.0,172.0,316.0,228.0,,-89,8342579
2.0871,2019-09-08 18:40:41.724058,376.0,214.0,184.0,218.0,316.0,228.0,214.0,172.0,,-89,8341853
2.1012,2019-09-08 18:40:41.735596,214.0,212.0,184.0,218.0,316.0,228.0,214.0,172.0,,-89,8342586
2.1122,2019-09-08 18:40:41.754205,184.0,214.0,184.0,374.0,316.0,316.0,214.0,214.0,,-89,8341697
2.1308,2019-09-08 18:40:41.773361,184.0,218.0,218.0,184.0,214.0,316.0,316.0,230.0,,-89,8342759
2.15,2019-09-08 18:40:41.789571,372.0,374.0,184.0,218.0,228.0,214.0,316.0,228.0,,-89,8342963
2.1662,2019-09-08 18:40:41.809575,372.0,214.0,184.0,216.0,214.0,228.0,172.0,316.0,,-89,8342527
2.1862,2019-09-08 18:40:41.827699,372.0,214.0,372.0,214.0,228.0,172.0,316.0,316.0,,-89,8342614
2.2043,2019-09-08 18:40:41.843189,372.0,216.0,184.0,216.0,318.0,228.0,214.0,214.0,,-89,8342046
2.2197,2019-09-08 18:40:41.859128,370.0,216.0,184.0,218.0,316.0,228.0,228.0,214.0,,-89,8342704
2.2357,2019-09-08 18:40:41.877675,184.0,214.0,184.0,216.0,214.0,172.0,316.0,228.0,,-89,8342451
2.2542,2019-09-08 18:40:41.895234,370.0,218.0,184.0,184.0,172.0,172.0,228.0,214.0,,-89,8341842
2.2718,2019-09-08 18:40:41.918022,184.0,214.0,184.0,216.0,214.0,172.0,316.0,316.0,,-89,8341901
2.2946,2019-09-08 18:40:41.934171,372.0,214.0,184.0,216.0,214.0,316.0,316.0,228.0,,-89,8342673
2.3107,2019-09-08 18:40:41.949090,372.0,372.0,372.0,372.0,228.0,214.0,172.0,316.0,,-89,8342372
2.3256,2019-09-08 18:40:41.966080,374.0,214.0,214.0,216.0,172.0,316.0,214.0,172.0,,-89,8342230
2.3426,2019-09-08 18:40:41.981432,374.0,374.0,184.0,216.0,316.0,228.0,228.0,214.0,,-89,8342437
2.358,2019-09-08 18:40:41.997071,374.0,214.0,184.0,216.0,172.0,316.0,316.0,172.0,,-89,8342389
2.3736,2019-09-08 18:40:42.019268,214.0,214.0,216.0,216.0,172.0,316.0,228.0,214.0,,-89,8343372
2.3958,2019-09-08 18:40:42.033145,184.0,216.0,216.0,216.0,228.0,214.0,316.0,316.0,,-89,8342185
2.4097,2019-09-08 18:40:42.051269,376.0,214.0,184.0,218.0,228.0,172.0,316.0,228.0,,-89,8341731
2.4278,2019-09-08 18:40:42.068607,376.0,214.0,184.0,376.0,316.0,228.0,214.0,228.0,,-89,8342351
2.4452,2019-09-08 18:40:42.085699,378.0,214.0,184.0,218.0,172.0,318.0,316.0,228.0,,-89,8342417
2.4622,2019-09-08 18:40:42.100400,378.0,214.0,184.0,216.0,214.0,316.0,316.0,226.0,,-89,8343112
2.4771,2019-09-08 18:40:42.122354,378.0,214.0,184.0,216.0,226.0,316.0,172.0,214.0,,-89,8342600
2.4989,2019-09-08 18:40:42.134164,184.0,216.0,184.0,216.0,172.0,214.0,172.0,316.0,,-89,8342098
2.511,2019-09-08 18:40:42.151121,380.0,216.0,184.0,380.0,172.0,214.0,172.0,316.0,,-89,8341946
2.5277,2019-09-08 18:40:42.166904,380.0,212.0,184.0,216.0,316.0,226.0,214.0,172.0,,-89,8341828
2.5435,2019-09-08 18:40:42.185825,184.0,212.0,378.0,216.0,316.0,228.0,316.0,226.0,,-89,8342444
2.5624,2019-09-08 18:40:42.200723,378.0,216.0,212.0,184.0,316.0,316.0,172.0,214.0,,-89,8342067
2.5773,2019-09-08 18:40:42.223080,380.0,380.0,380.0,212.0,172.0,172.0,316.0,228.0,,-89,8342199
2.5996,2019-09-08 18:40:42.236196,380.0,212.0,212.0,184.0,172.0,316.0,316.0,214.0,,-89,8342676
2.6128,2019-09-08 18:40:42.250298,382.0,212.0,212.0,184.0,172.0,316.0,172.0,314.0,,-89,8342486
2.6269,2019-09-08 18:40:42.267078,382.0,382.0,184.0,216.0,226.0,214.0,226.0,214.0,,-89,8342538
2.6436,2019-09-08 18:40:42.285275,216.0,212.0,184.0,384.0,172.0,214.0,172.0,314.0,,-89,8343071
2.6618,2019-09-08 18:40:42.299451,382.0,212.0,184.0,216.0,226.0,314.0,226.0,172.0,,-89,8342143
2.676,2019-09-08 18:40:42.319664,384.0,212.0,384.0,216.0,214.0,172.0,314.0,226.0,,-89,8342413
2.6962,2019-09-08 18:40:42.338708,184.0,184.0,212.0,184.0,214.0,172.0,314.0,172.0,,-89,8342680
2.7154,2019-09-08 18:40:42.353124,384.0,184.0,216.0,184.0,214.0,314.0,314.0,214.0,,-89,8341981
2.7303,2019-09-08 18:40:42.373573,212.0,212.0,184.0,382.0,314.0,314.0,228.0,214.0,,-89,8342790
2.7501,2019-09-08 18:40:42.392752,382.0,216.0,184.0,184.0,172.0,314.0,228.0,216.0,,-89,8342116
2.7694,2019-09-08 18:40:42.405519,382.0,212.0,184.0,216.0,172.0,216.0,172.0,314.0,,-89,8342216
2.7821,2019-09-08 18:40:42.421317,382.0,382.0,212.0,184.0,172.0,314.0,214.0,172.0,,-89,8341742
2.7979,2019-09-08 18:40:42.438919,382.0,212.0,184.0,382.0,172.0,314.0,228.0,216.0,,-89,8342254
2.8154,2019-09-08 18:40:42.454599,382.0,212.0,184.0,216.0,172.0,314.0,216.0,172.0,,-89,8342752
2.8311,2019-09-08 18:40:42.471293,382.0,212.0,184.0,212.0,314.0,228.0,214.0,172.0,,-89,8342956
2.8479,2019-09-08 18:40:42.490113,382.0,210.0,184.0,382.0,314.0,226.0,214.0,172.0,,-89,8342472
2.8671,2019-09-08 18:40:42.502224,382.0,210.0,184.0,216.0,228.0,226.0,214.0,172.0,,-89,8343271
2.8788,2019-09-08 18:40:42.518782,210.0,184.0,216.0,216.0,226.0,216.0,214.0,172.0,,-89,8342240
2.8958,2019-09-08 18:40:42.538939,184.0,210.0,184.0,216.0,314.0,226.0,172.0,314.0,,-89,8342991
2.9156,2019-09-08 18:40:42.557341,210.0,184.0,216.0,214.0,214.0,172.0,226.0,214.0,,-89,8343327
2.934,2019-09-08 18:40:42.571889,184.0,214.0,184.0,184.0,172.0,172.0,226.0,226.0,,-89,8342195
2.9486,2019-09-08 18:40:42.591970,184.0,214.0,184.0,214.0,226.0,172.0,172.0,316.0,,-89,8342434
2.9686,2019-09-08 18:40:42.608004,380.0,380.0,210.0,184.0,214.0,172.0,316.0,226.0,,-89,8342628
2.9846,2019-09-08 18:40:42.626553,380.0,380.0,184.0,378.0,214.0,172.0,318.0,224.0,,-89,8342503
3.0031,2019-09-08 18:40:42.645622,380.0,210.0,210.0,214.0,214.0,172.0,316.0,214.0,,-89,8341911
3.0222,2019-09-08 18:40:42.660910,378.0,210.0,214.0,214.0,214.0,318.0,224.0,214.0,,-89,8342638
3.0381,2019-09-08 18:40:42.675722,378.0,210.0,184.0,214.0,172.0,318.0,224.0,212.0,,-89,8342230
3.0523,2019-09-08 18:40:42.693894,210.0,184.0,184.0,214.0,172.0,318.0,212.0,172.0,,-89,8342790
3.0705,2019-09-08 18:40:42.711946,378.0,184.0,214.0,214.0,172.0,320.0,224.0,214.0,,-89,8341583
3.0886,2019-09-08 18:40:42.736533,378.0,210.0,184.0,378.0,172.0,224.0,212.0,172.0,,-89,8342448
3.1133,2019-09-08 18:40:42.750718,210.0,378.0,210.0,214.0,224.0,212.0,172.0,320.0,,-89,8342742
3.1274,2019-09-08 18:40:42.766805,376.0,376.0,376.0,214.0,320.0,224.0,212.0,172.0,,-89,8342631
3.1434,2019-09-08 18:40:42.783602,376.0,210.0,184.0,376.0,320.0,212.0,172.0,320.0,,-89,8342846
3.1602,2019-09-08 18:40:42.801219,374.0,210.0,182.0,214.0,222.0,172.0,172.0,320.0,,-89,8342378
3.1779,2019-09-08 18:40:42.814445,376.0,210.0,184.0,214.0,222.0,212.0,172.0,222.0,,-89,8342763
3.191,2019-09-08 18:40:42.831345,210.0,184.0,184.0,214.0,212.0,172.0,172.0,222.0,,-89,8342240
3.2079,2019-09-08 18:40:42.848884,374.0,374.0,210.0,214.0,222.0,212.0,320.0,222.0,,-89,8342323
3.2254,2019-09-08 18:40:42.865349,374.0,210.0,214.0,214.0,212.0,172.0,320.0,224.0,,-89,8342711
3.2421,2019-09-08 18:40:42.882530,374.0,210.0,184.0,214.0,212.0,320.0,224.0,212.0,,-89,8342368
3.2592,2019-09-08 18:40:42.901771,372.0,372.0,210.0,214.0,172.0,320.0,320.0,222.0,,-89,8342686
3.2786,2019-09-08 18:40:42.914472,372.0,184.0,216.0,372.0,172.0,320.0,212.0,172.0,,-89,8342690
3.2912,2019-09-08 18:40:42.938900,372.0,374.0,184.0,214.0,172.0,320.0,214.0,172.0,,-89,8342275
3.3154,2019-09-08 18:40:42.953567,210.0,372.0,216.0,216.0,320.0,222.0,212.0,172.0,,-89,8342818
3.3302,2019-09-08 18:40:42.965459,184.0,216.0,372.0,212.0,224.0,224.0,214.0,172.0,,-89,8342697
3.3422,2019-09-08 18:40:42.981525,216.0,212.0,184.0,214.0,224.0,212.0,172.0,320.0,,-89,8342662
3.3582,2019-09-08 18:40:43.003124,216.0,372.0,372.0,370.0,214.0,172.0,172.0,320.0,,-89,8342385
3.3797,2019-09-08 18:40:43.018889,370.0,212.0,370.0,216.0,224.0,212.0,214.0,172.0,,-89,8342368
3.3955,2019-09-08 18:40:43.031757,370.0,212.0,184.0,216.0,212.0,212.0,320.0,222.0,,-89,8342178
3.4091,2019-09-08 18:40:43.052083,370.0,212.0,370.0,212.0,224.0,172.0,172.0,320.0,,-89,8342572
3.4294,2019-09-08 18:40:43.064288,216.0,370.0,370.0,214.0,214.0,212.0,320.0,222.0,,-89,8342756
3.4415,2019-09-08 18:40:43.082687,370.0,212.0,212.0,184.0,172.0,320.0,172.0,320.0,,-89,8343133
3.4597,2019-09-08 18:40:43.099076,370.0,370.0,212.0,184.0,172.0,212.0,172.0,224.0,,-89,8342437
3.4764,2019-09-08 18:40:43.122652,184.0,216.0,184.0,216.0,212.0,172.0,320.0,212.0,,-89,8342372
3.4996,2019-09-08 18:40:43.133309,370.0,212.0,212.0,184.0,172.0,320.0,212.0,212.0,,-89,8342340
3.5102,2019-09-08 18:40:43.155111,216.0,370.0,212.0,184.0,320.0,322.0,212.0,172.0,,-89,8342998
3.5326,2019-09-08 18:40:43.165976,370.0,212.0,370.0,216.0,320.0,222.0,212.0,172.0,,-89,8342233
3.5431,2019-09-08 18:40:43.185791,370.0,214.0,184.0,216.0,322.0,322.0,212.0,212.0,,-89,8342237
3.5627,2019-09-08 18:40:43.199319,368.0,368.0,212.0,184.0,172.0,224.0,212.0,172.0,,-89,8342524
3.5762,2019-09-08 18:40:43.215333,368.0,212.0,184.0,216.0,322.0,222.0,212.0,172.0,,-89,8341936
3.5927,2019-09-08 18:40:43.233635,368.0,212.0,184.0,216.0,322.0,322.0,222.0,172.0,,-89,8342244
3.6108,2019-09-08 18:40:43.255411,212.0,184.0,184.0,216.0,222.0,222.0,322.0,172.0,,-89,8342531
3.6325,2019-09-08 18:40:43.266411,368.0,212.0,184.0,216.0,322.0,222.0,212.0,172.0,,-89,8342493
3.6433,2019-09-08 18:40:43.283493,212.0,212.0,184.0,216.0,222.0,222.0,322.0,222.0,,-89,8342707
3.6605,2019-09-08 18:40:43.299174,184.0,216.0,184.0,216.0,212.0,212.0,172.0,324.0,,-89,8342500
3.6764,2019-09-08 18:40:43.316284,368.0,212.0,184.0,216.0,222.0,212.0,172.0,172.0,,-89,8342334
3.6932,2019-09-08 18:40:43.335811,184.0,212.0,184.0,216.0,212.0,172.0,322.0,222.0,,-89,8343043
3.7127,2019-09-08 18:40:43.351702,216.0,184.0,184.0,216.0,212.0,322.0,222.0,212.0,,-89,8342299
3.7286,2019-09-08 18:40:43.371947,370.0,368.0,212.0,184.0,172.0,212.0,222.0,212.0,,-89,8342638
3.7492,2019-09-08 18:40:43.386836,370.0,370.0,184.0,216.0,172.0,212.0,172.0,212.0,,-89,8342105
3.7639,2019-09-08 18:40:43.402706,368.0,212.0,184.0,216.0,212.0,172.0,222.0,222.0,,-89,8342216
3.7797,2019-09-08 18:40:43.418725,368.0,368.0,368.0,212.0,212.0,324.0,324.0,212.0,,-89,8342212
3.7969,2019-09-08 18:40:43.437859,216.0,368.0,212.0,216.0,172.0,322.0,212.0,172.0,,-89,8342334
3.8148,2019-09-08 18:40:43.452471,368.0,212.0,184.0,368.0,322.0,222.0,212.0,172.0,,-89,8342434
3.8296,2019-09-08 18:40:43.468688,368.0,216.0,368.0,212.0,322.0,222.0,212.0,324.0,,-89,8342659
3.846,2019-09-08 18:40:43.486282,368.0,212.0,212.0,184.0,322.0,322.0,224.0,214.0,,-89,8342053
3.8638,2019-09-08 18:40:43.503221,366.0,184.0,216.0,216.0,222.0,222.0,172.0,322.0,,-89,8342711
3.8803,2019-09-08 18:40:43.522456,212.0,184.0,368.0,368.0,222.0,212.0,172.0,322.0,,-89,8342465
3.8994,2019-09-08 18:40:43.538237,368.0,212.0,368.0,212.0,322.0,222.0,172.0,322.0,,-89,8343098
3.9153,2019-09-08 18:40:43.555868,368.0,184.0,216.0,368.0,222.0,212.0,172.0,322.0,,-89,8342126
3.9328,2019-09-08 18:40:43.571145,216.0,212.0,184.0,216.0,214.0,172.0,320.0,224.0,,-89,8342005
3.9483,2019-09-08 18:40:43.589398,212.0,184.0,216.0,216.0,214.0,172.0,172.0,214.0,,-89,8343032
3.9666,2019-09-08 18:40:43.604654,370.0,184.0,184.0,370.0,224.0,322.0,224.0,322.0,,-89,8342347
3.9819,2019-09-08 18:40:43.624189,216.0,184.0,184.0,218.0,214.0,322.0,224.0,224.0,,-89,8342451
4.0015,2019-09-08 18:40:43.640941,372.0,374.0,184.0,218.0,172.0,224.0,224.0,214.0,,-89,8342565
4.0178,2019-09-08 18:40:43.659829,374.0,214.0,184.0,184.0,322.0,322.0,322.0,214.0,,-89,8341915
4.0368,2019-09-08 18:40:43.677573,214.0,184.0,376.0,376.0,172.0,322.0,224.0,212.0,,-89,8342299
4.055,2019-09-08 18:40:43.693113,376.0,214.0,376.0,374.0,320.0,320.0,224.0,214.0,,-89,8342351
4.07,2019-09-08 18:40:43.708620,184.0,220.0,184.0,376.0,214.0,172.0,322.0,214.0,,-89,8342766
4.0858,2019-09-08 18:40:43.727070,184.0,376.0,184.0,220.0,320.0,320.0,224.0,172.0,,-89,8342482
4.1041,2019-09-08 18:40:43.744467,376.0,216.0,184.0,220.0,172.0,224.0,224.0,214.0,,-89,8342112
4.1214,2019-09-08 18:40:43.765075,220.0,216.0,186.0,220.0,320.0,320.0,224.0,214.0,,-89,8342465
4.142,2019-09-08 18:40:43.779666,376.0,220.0,376.0,216.0,172.0,320.0,224.0,214.0,,-89,8342783
4.1569,2019-09-08 18:40:43.795669,374.0,216.0,186.0,374.0,320.0,320.0,214.0,172.0,,-89,8342140
4.1726,2019-09-08 18:40:43.812741,374.0,216.0,372.0,216.0,322.0,320.0,214.0,172.0,,-89,8342583
4.1896,2019-09-08 18:40:43.834919,186.0,216.0,216.0,186.0,320.0,320.0,224.0,320.0,,-89,8342742
4.2121,2019-09-08 18:40:43.847536,368.0,224.0,186.0,366.0,172.0,320.0,172.0,320.0,,-89,8342759
4.2251,2019-09-08 18:40:43.949329,224.0,218.0,222.0,218.0,320.0,320.0,224.0,214.0,,-89,8342849
4.3268,2019-09-08 18:40:43.956724,186.0,224.0,186.0,344.0,224.0,214.0,172.0,320.0,,-89,8341534
4.3338,2019-09-08 18:40:43.975614,186.0,342.0,216.0,222.0,224.0,224.0,214.0,172.0,,-89,8343091
4.353,2019-09-08 18:40:43.986392,340.0,216.0,186.0,216.0,172.0,172.0,214.0,172.0,,-89,8342434
4.3639,2019-09-08 18:40:44.099510,338.0,216.0,186.0,222.0,322.0,224.0,224.0,214.0,,-89,8342282
4.4777,2019-09-08 18:40:44.107755,332.0,212.0,186.0,220.0,224.0,224.0,172.0,322.0,,-89,8341686
4.486,2019-09-08 18:40:44.122325,330.0,212.0,186.0,220.0,322.0,224.0,172.0,324.0,,-89,8342745
4.4995,2019-09-08 18:40:44.142332,330.0,186.0,212.0,332.0,172.0,172.0,322.0,224.0,,-89,8342898
4.519,2019-09-08 18:40:44.154354,334.0,334.0,212.0,336.0,212.0,224.0,212.0,172.0,,-89,8342759
4.5309,2019-09-08 18:40:44.168908,338.0,340.0,212.0,222.0,214.0,224.0,324.0,224.0,,-89,8342313
4.5454,2019-09-08 18:40:44.401669,342.0,212.0,186.0,222.0,322.0,172.0,322.0,224.0,,-89,8342064
4.7783,2019-09-08 18:40:44.408147,344.0,212.0,222.0,210.0,214.0,324.0,322.0,214.0,,-89,8341662
4.7848,2019-09-08 18:40:44.426894,340.0,210.0,186.0,220.0,322.0,214.0,172.0,322.0,,-89,8342669
4.8035,2019-09-08 18:40:44.438921,220.0,336.0,210.0,220.0,224.0,214.0,172.0,322.0,,-89,8341994
4.8154,2019-09-08 18:40:44.540367,334.0,210.0,186.0,186.0,224.0,224.0,214.0,172.0,,-89,8341942
4.9174,2019-09-08 18:40:44.547281,220.0,210.0,184.0,222.0,224.0,214.0,172.0,322.0,,-89,8341946
4.9242,2019-09-08 18:40:44.554396,184.0,220.0,184.0,220.0,224.0,214.0,172.0,214.0,,-89,8342365
4.9316,2019-09-08 18:40:44.573847,220.0,210.0,332.0,210.0,172.0,320.0,172.0,172.0,,-89,8342081
4.9511,2019-09-08 18:40:44.589444,210.0,332.0,210.0,184.0,214.0,172.0,322.0,224.0,,-89,8342378
4.9669,2019-09-08 18:40:44.610454,330.0,184.0,222.0,186.0,214.0,322.0,214.0,214.0,,-89,8342136
4.9875,2019-09-08 18:40:44.625510,326.0,326.0,210.0,326.0,214.0,172.0,172.0,320.0,,-89,8342226
5.0025,2019-09-08 18:40:44.642259,324.0,324.0,184.0,224.0,172.0,226.0,214.0,214.0,,-89,8342545
5.0196,2019-09-08 18:40:44.656845,224.0,212.0,186.0,326.0,172.0,224.0,172.0,320.0,,-89,8342043
5.0337,2019-09-08 18:40:44.679015,328.0,212.0,184.0,224.0,172.0,214.0,172.0,172.0,,-89,8341891
5.056,2019-09-08 18:40:44.692644,332.0,212.0,184.0,226.0,172.0,172.0,224.0,226.0,,-89,8342756
5.0695,2019-09-08 18:40:44.709743,226.0,214.0,214.0,186.0,226.0,224.0,214.0,226.0,,-89,8342742
5.0868,2019-09-08 18:40:44.729288,226.0,338.0,214.0,186.0,172.0,320.0,172.0,172.0,,-89,8341680
5.1067,2019-09-08 18:40:44.745799,340.0,340.0,214.0,226.0,214.0,172.0,226.0,172.0,,-89,8342205
5.1233,2019-09-08 18:40:44.761184,342.0,212.0,342.0,226.0,214.0,172.0,320.0,224.0,,-89,8341783
5.1381,2019-09-08 18:40:44.778792,184.0,226.0,184.0,226.0,216.0,172.0,320.0,320.0,,-89,8341828
5.1558,2019-09-08 18:40:44.794146,186.0,226.0,184.0,226.0,226.0,214.0,320.0,320.0,,-89,8342351
5.1711,2019-09-08 18:40:44.810057,350.0,212.0,184.0,352.0,214.0,320.0,320.0,214.0,,-89,8341970
5.187,2019-09-08 18:40:44.823720,354.0,212.0,184.0,226.0,216.0,226.0,216.0,172.0,,-89,8342327
5.2008,2019-09-08 18:40:44.846341,354.0,212.0,184.0,212.0,214.0,226.0,320.0,226.0,,-89,8342136
5.2239,2019-09-08 18:40:44.858923,184.0,226.0,214.0,186.0,226.0,226.0,214.0,214.0,,-89,8342074
5.2355,2019-09-08 18:40:44.879319,350.0,226.0,348.0,226.0,172.0,172.0,226.0,172.0,,-89,8341866
5.256,2019-09-08 18:40:44.898733,346.0,214.0,186.0,184.0,172.0,172.0,214.0,172.0,,-88,8342074
5.2753,2019-09-08 18:40:44.915845,344.0,344.0,186.0,184.0,318.0,226.0,216.0,172.0,,-88,8342929
5.2926,2019-09-08 18:40:44.931742,344.0,184.0,342.0,342.0,318.0,226.0,216.0,172.0,,-88,8342770
5.3084,2019-09-08 18:40:44.950150,342.0,214.0,184.0,342.0,318.0,226.0,216.0,318.0,,-88,8341749
