time_index,time_stamp,L1,L2,L3,L4,R1,R2,R3,R4,Futek,ENC2
10.9141,2019-09-08 18:20:50.913768,190.0,190.0,172.0,226.0,194.0,166.0,194.0,166.0,,-19,8342178
10.9301,2019-09-08 18:20:50.928131,316.0,172.0,172.0,224.0,300.0,300.0,194.0,166.0,,-19,8342022
10.9448,2019-09-08 18:20:50.942741,316.0,190.0,172.0,224.0,300.0,166.0,194.0,166.0,,-19,8342302
10.9592,2019-09-08 18:20:50.997598,190.0,190.0,172.0,224.0,194.0,166.0,300.0,166.0,,-19,8341185
11.0141,2019-09-08 18:20:51.006928,316.0,190.0,172.0,224.0,194.0,166.0,194.0,206.0,,-19,8341413
11.0237,2019-09-08 18:20:51.015426,316.0,190.0,172.0,224.0,300.0,166.0,166.0,300.0,,-19,8341977
11.032,2019-09-08 18:20:51.026914,316.0,190.0,316.0,190.0,206.0,194.0,166.0,300.0,,-19,8342479
11.0442,2019-09-08 18:20:51.039359,224.0,316.0,172.0,224.0,194.0,206.0,300.0,300.0,,-19,8342274
11.057,2019-09-08 18:20:51.055809,316.0,190.0,172.0,224.0,300.0,206.0,300.0,206.0,,-19,8342319
11.0727,2019-09-08 18:20:51.072267,316.0,316.0,190.0,172.0,300.0,166.0,206.0,166.0,,-19,8341441
11.0886,2019-09-08 18:20:51.092044,316.0,316.0,190.0,172.0,300.0,206.0,194.0,166.0,,-19,8342036
11.1086,2019-09-08 18:20:51.105357,316.0,190.0,172.0,224.0,300.0,206.0,194.0,166.0,,-19,8341849
11.1222,2019-09-08 18:20:51.114770,316.0,190.0,172.0,224.0,194.0,166.0,300.0,206.0,,-19,8341655
11.1312,2019-09-08 18:20:51.129181,316.0,190.0,172.0,224.0,300.0,206.0,194.0,300.0,,-19,8341610
11.1452,2019-09-08 18:20:51.146273,316.0,190.0,224.0,224.0,300.0,206.0,194.0,166.0,,-19,8341901
11.1623,2019-09-08 18:20:51.167786,316.0,190.0,172.0,224.0,300.0,300.0,194.0,194.0,,-19,8341662
11.1841,2019-09-08 18:20:51.179608,316.0,190.0,172.0,224.0,194.0,206.0,194.0,166.0,,-19,8341676
11.1966,2019-09-08 18:20:51.216302,316.0,190.0,172.0,224.0,300.0,206.0,194.0,166.0,,-19,8342005
11.233,2019-09-08 18:20:51.224243,316.0,190.0,172.0,224.0,300.0,206.0,194.0,166.0,,-19,8342115
11.2406,2019-09-08 18:20:51.242985,316.0,190.0,172.0,316.0,194.0,206.0,300.0,206.0,,-19,8342126
11.2601,2019-09-08 18:20:51.263199,316.0,190.0,172.0,316.0,194.0,166.0,194.0,206.0,,-19,8342614
11.2795,2019-09-08 18:20:51.275516,316.0,190.0,318.0,190.0,300.0,206.0,300.0,206.0,,-19,8342174
11.2921,2019-09-08 18:20:51.302803,318.0,224.0,172.0,224.0,194.0,206.0,300.0,206.0,,-19,8342541
11.3205,2019-09-08 18:20:51.310877,172.0,224.0,318.0,224.0,300.0,204.0,194.0,166.0,,-19,8342534
11.3278,2019-09-08 18:20:51.320233,318.0,318.0,172.0,224.0,206.0,194.0,166.0,166.0,,-19,8342095
11.3369,2019-09-08 18:20:51.337250,318.0,190.0,172.0,224.0,300.0,204.0,192.0,166.0,,-19,8341880
11.3533,2019-09-08 18:20:51.350271,318.0,190.0,172.0,224.0,300.0,206.0,192.0,166.0,,-19,8341915
11.3667,2019-09-08 18:20:51.367370,318.0,190.0,172.0,224.0,204.0,204.0,166.0,192.0,,-19,8342437
11.3837,2019-09-08 18:20:51.385171,318.0,318.0,172.0,224.0,300.0,166.0,302.0,166.0,,-19,8342693
11.4028,2019-09-08 18:20:51.404504,318.0,318.0,190.0,172.0,302.0,204.0,194.0,166.0,,-19,8341918
11.421,2019-09-08 18:20:51.413694,318.0,190.0,172.0,224.0,300.0,204.0,302.0,204.0,,-19,8342022
11.4302,2019-09-08 18:20:51.433247,318.0,190.0,172.0,224.0,300.0,204.0,192.0,166.0,,-19,8341967
11.4494,2019-09-08 18:20:51.445944,318.0,190.0,172.0,222.0,300.0,204.0,192.0,166.0,,-19,8341742
11.4623,2019-09-08 18:20:51.463454,318.0,190.0,172.0,224.0,300.0,206.0,300.0,204.0,,-19,8341299
11.4801,2019-09-08 18:20:51.477847,318.0,190.0,172.0,224.0,300.0,302.0,204.0,166.0,,-19,8341721
11.4945,2019-09-08 18:20:51.503446,320.0,190.0,172.0,224.0,300.0,302.0,204.0,192.0,,-19,8341814
11.52,2019-09-08 18:20:51.510450,318.0,190.0,172.0,224.0,302.0,206.0,192.0,166.0,,-19,8341873
11.527,2019-09-08 18:20:51.520859,320.0,190.0,172.0,224.0,300.0,204.0,192.0,166.0,,-19,8342191
11.5376,2019-09-08 18:20:51.535910,318.0,190.0,172.0,222.0,204.0,192.0,166.0,166.0,,-19,8342427
11.5524,2019-09-08 18:20:51.550177,320.0,190.0,172.0,224.0,204.0,192.0,192.0,166.0,,-19,8342998
11.5665,2019-09-08 18:20:51.566299,320.0,190.0,172.0,224.0,192.0,166.0,302.0,204.0,,-19,8342399
11.5831,2019-09-08 18:20:51.581717,320.0,190.0,172.0,224.0,302.0,204.0,192.0,204.0,,-19,8341672
11.5985,2019-09-08 18:20:51.614815,320.0,190.0,172.0,224.0,204.0,204.0,192.0,302.0,,-19,8341562
11.6311,2019-09-08 18:20:51.621357,320.0,190.0,172.0,224.0,204.0,204.0,164.0,166.0,,-19,8341866
11.6383,2019-09-08 18:20:51.649034,320.0,190.0,172.0,222.0,302.0,204.0,192.0,166.0,,-19,8341814
11.6661,2019-09-08 18:20:51.661384,188.0,190.0,172.0,224.0,302.0,204.0,204.0,166.0,,-19,8341558
11.6776,2019-09-08 18:20:51.672115,320.0,190.0,172.0,222.0,302.0,302.0,164.0,302.0,,-19,8341665
11.6881,2019-09-08 18:20:51.683811,322.0,188.0,172.0,222.0,302.0,204.0,192.0,166.0,,-19,8341762
11.6998,2019-09-08 18:20:51.695359,324.0,190.0,172.0,224.0,302.0,302.0,192.0,302.0,,-19,8341998
11.7113,2019-09-08 18:20:51.716056,324.0,190.0,172.0,224.0,302.0,302.0,166.0,166.0,,-19,8342880
11.732,2019-09-08 18:20:51.722793,190.0,190.0,172.0,222.0,302.0,204.0,192.0,166.0,,-19,8341769
11.7388,2019-09-08 18:20:51.740160,324.0,190.0,172.0,222.0,304.0,204.0,192.0,166.0,,-19,8342050
11.7564,2019-09-08 18:20:51.755258,322.0,188.0,172.0,222.0,304.0,204.0,192.0,164.0,,-19,8341326
11.7713,2019-09-08 18:20:51.770339,322.0,188.0,172.0,222.0,302.0,166.0,192.0,202.0,,-19,8342223
11.7864,2019-09-08 18:20:51.784097,322.0,188.0,172.0,222.0,192.0,166.0,302.0,204.0,,-19,8341167
11.8002,2019-09-08 18:20:51.808970,320.0,188.0,172.0,222.0,192.0,166.0,302.0,202.0,,-19,8342496
11.825,2019-09-08 18:20:51.815661,320.0,188.0,172.0,222.0,166.0,204.0,302.0,192.0,,-19,8342136
11.8317,2019-09-08 18:20:51.918985,320.0,188.0,172.0,222.0,166.0,302.0,204.0,166.0,,-19,8341392
11.935,2019-09-08 18:20:51.925374,322.0,188.0,172.0,222.0,302.0,204.0,192.0,166.0,,-19,8341392
11.9414,2019-09-08 18:20:51.983161,324.0,188.0,324.0,188.0,302.0,204.0,192.0,204.0,,-19,8342029
11.9993,2019-09-08 18:20:51.989637,324.0,188.0,172.0,222.0,304.0,302.0,192.0,166.0,,-19,8341368
12.0056,2019-09-08 18:20:52.018816,172.0,324.0,172.0,222.0,302.0,204.0,192.0,166.0,,-19,8342181
12.0348,2019-09-08 18:20:52.032232,324.0,188.0,172.0,222.0,302.0,302.0,204.0,166.0,,-19,8341510
12.0482,2019-09-08 18:20:52.044555,324.0,324.0,188.0,222.0,302.0,204.0,192.0,164.0,,-19,8342949
12.0606,2019-09-08 18:20:52.053445,324.0,324.0,188.0,222.0,302.0,192.0,166.0,166.0,,-19,8343022
12.0694,2019-09-08 18:20:52.068284,324.0,188.0,172.0,220.0,192.0,164.0,302.0,204.0,,-19,8342313
12.0845,2019-09-08 18:20:52.138372,324.0,188.0,172.0,220.0,302.0,204.0,192.0,204.0,,-19,8342056
12.1544,2019-09-08 18:20:52.146471,324.0,188.0,172.0,220.0,302.0,204.0,192.0,302.0,,-19,8342313
12.1626,2019-09-08 18:20:52.163210,322.0,188.0,172.0,220.0,302.0,166.0,192.0,204.0,,-19,8342364
12.1792,2019-09-08 18:20:52.169578,322.0,188.0,172.0,220.0,302.0,204.0,192.0,166.0,,-19,8341513
12.1855,2019-09-08 18:20:52.181818,322.0,188.0,172.0,218.0,204.0,204.0,192.0,302.0,,-19,8341690
12.1978,2019-09-08 18:20:52.191734,320.0,188.0,172.0,218.0,302.0,302.0,204.0,166.0,,-19,8342140
12.2077,2019-09-08 18:20:52.218142,316.0,188.0,172.0,218.0,302.0,204.0,192.0,166.0,,-19,8342095
12.2343,2019-09-08 18:20:52.224755,316.0,188.0,172.0,218.0,302.0,204.0,192.0,166.0,,-19,8342050
12.2409,2019-09-08 18:20:52.238101,318.0,188.0,172.0,218.0,302.0,204.0,192.0,204.0,,-19,8341776
12.2542,2019-09-08 18:20:52.261513,320.0,188.0,172.0,218.0,302.0,302.0,204.0,194.0,,-19,8342219
12.2775,2019-09-08 18:20:52.269500,320.0,188.0,172.0,218.0,302.0,302.0,192.0,192.0,,-19,8342482
12.2855,2019-09-08 18:20:52.286982,320.0,188.0,218.0,218.0,302.0,302.0,192.0,192.0,,-19,8342403
12.303,2019-09-08 18:20:52.301550,316.0,172.0,218.0,218.0,302.0,164.0,204.0,204.0,,-19,8341672
12.3175,2019-09-08 18:20:52.333920,316.0,186.0,172.0,218.0,302.0,204.0,204.0,166.0,,-19,8342005
12.3499,2019-09-08 18:20:52.343622,186.0,172.0,218.0,218.0,302.0,302.0,192.0,166.0,,-19,8342046
12.3596,2019-09-08 18:20:52.349923,186.0,186.0,172.0,320.0,302.0,302.0,192.0,166.0,,-19,8341973
12.366,2019-09-08 18:20:52.365799,322.0,186.0,172.0,324.0,204.0,192.0,166.0,302.0,,-19,8341461
12.3818,2019-09-08 18:20:52.380905,326.0,186.0,172.0,328.0,302.0,192.0,204.0,302.0,,-19,8342527
12.3971,2019-09-08 18:20:52.392563,332.0,186.0,172.0,218.0,192.0,166.0,166.0,302.0,,-19,8341140
12.4086,2019-09-08 18:20:52.413271,336.0,186.0,172.0,218.0,302.0,204.0,166.0,302.0,,-19,8342039
12.4293,2019-09-08 18:20:52.433118,186.0,172.0,172.0,220.0,194.0,204.0,302.0,166.0,,-19,8341513
12.4492,2019-09-08 18:20:52.443125,342.0,172.0,344.0,218.0,192.0,166.0,194.0,302.0,,-19,8341873
12.4592,2019-09-08 18:20:52.457593,346.0,186.0,172.0,220.0,192.0,206.0,194.0,166.0,,-19,8342451
12.4737,2019-09-08 18:20:52.474236,172.0,186.0,172.0,220.0,302.0,302.0,194.0,166.0,,-19,8342247
12.4903,2019-09-08 18:20:52.490148,350.0,188.0,172.0,220.0,302.0,194.0,194.0,166.0,,-19,8341787
12.507,2019-09-08 18:20:52.505349,348.0,186.0,172.0,220.0,302.0,206.0,194.0,194.0,,-19,8341901
12.5214,2019-09-08 18:20:52.535018,346.0,346.0,172.0,218.0,302.0,206.0,166.0,302.0,,-19,8341717
12.5511,2019-09-08 18:20:52.543117,218.0,186.0,172.0,218.0,300.0,206.0,194.0,166.0,,-19,8342337
12.5596,2019-09-08 18:20:52.553886,336.0,186.0,172.0,172.0,194.0,206.0,194.0,206.0,,-19,8342645
12.5703,2019-09-08 18:20:52.567844,334.0,186.0,172.0,216.0,300.0,166.0,300.0,206.0,,-19,8342797
12.5849,2019-09-08 18:20:52.587431,332.0,186.0,172.0,218.0,194.0,206.0,166.0,206.0,,-19,8341787
12.6049,2019-09-08 18:20:52.599389,330.0,186.0,172.0,216.0,194.0,206.0,300.0,206.0,,-19,8342119
12.617,2019-09-08 18:20:52.615069,328.0,188.0,172.0,216.0,194.0,206.0,300.0,166.0,,-19,8342638
12.6316,2019-09-08 18:20:52.631112,324.0,186.0,172.0,216.0,166.0,166.0,300.0,206.0,,-19,8342344
12.6476,2019-09-08 18:20:52.679418,324.0,186.0,172.0,216.0,166.0,206.0,302.0,194.0,,-19,8341683
12.6959,2019-09-08 18:20:52.704733,326.0,186.0,172.0,216.0,166.0,300.0,194.0,194.0,,-19,8342140
12.7216,2019-09-08 18:20:52.722426,186.0,172.0,172.0,216.0,206.0,194.0,194.0,166.0,,-19,8342067
12.7394,2019-09-08 18:20:52.735272,332.0,186.0,172.0,216.0,302.0,206.0,206.0,166.0,,-19,8342458
12.7535,2019-09-08 18:20:52.756630,332.0,186.0,172.0,216.0,302.0,194.0,166.0,166.0,,-19,8341863
12.7738,2019-09-08 18:20:52.771179,184.0,186.0,172.0,216.0,302.0,206.0,166.0,302.0,,-19,8342839
12.7877,2019-09-08 18:20:52.779035,334.0,184.0,172.0,216.0,302.0,166.0,166.0,206.0,,-19,8342185
12.7954,2019-09-08 18:20:52.790163,336.0,184.0,172.0,216.0,302.0,166.0,302.0,166.0,,-19,8342212
12.8073,2019-09-08 18:20:52.805051,340.0,186.0,172.0,216.0,302.0,194.0,206.0,194.0,,-19,8342119
12.8216,2019-09-08 18:20:52.820231,186.0,186.0,172.0,218.0,166.0,302.0,206.0,194.0,,-19,8342499
12.8365,2019-09-08 18:20:52.833812,186.0,172.0,218.0,218.0,302.0,206.0,302.0,194.0,,-19,8342247
12.8501,2019-09-08 18:20:52.847755,348.0,186.0,218.0,216.0,194.0,206.0,302.0,166.0,,-19,8342274
12.8643,2019-09-08 18:20:52.866668,344.0,186.0,172.0,216.0,194.0,206.0,194.0,166.0,,-19,8341752
12.8827,2019-09-08 18:20:52.878957,340.0,186.0,172.0,216.0,302.0,206.0,194.0,166.0,,-19,8342039
12.895,2019-09-08 18:20:52.955325,336.0,184.0,172.0,216.0,302.0,206.0,166.0,166.0,,-19,8341534
12.9714,2019-09-08 18:20:52.982613,216.0,186.0,172.0,216.0,304.0,302.0,206.0,166.0,,-19,8342261
12.9987,2019-09-08 18:20:53.016434,324.0,186.0,172.0,326.0,302.0,302.0,206.0,166.0,,-19,8342385
13.033,2019-09-08 18:20:53.023969,330.0,186.0,172.0,216.0,304.0,206.0,194.0,166.0,,-19,8342288
13.04,2019-09-08 18:20:53.082322,328.0,188.0,172.0,216.0,304.0,206.0,194.0,166.0,,-19,8342150
13.0984,2019-09-08 18:20:53.088858,328.0,186.0,172.0,214.0,304.0,206.0,166.0,304.0,,-19,8342150
13.1058,2019-09-08 18:20:53.112243,336.0,186.0,172.0,336.0,194.0,194.0,194.0,304.0,,-19,8342486
13.1283,2019-09-08 18:20:53.152542,336.0,186.0,334.0,216.0,304.0,206.0,304.0,194.0,,-19,8342492
13.1688,2019-09-08 18:20:53.162183,334.0,186.0,334.0,184.0,166.0,304.0,194.0,166.0,,-19,8342492
13.1783,2019-09-08 18:20:53.169429,332.0,184.0,172.0,214.0,304.0,206.0,194.0,166.0,,-19,8342278
13.1858,2019-09-08 18:20:53.201709,336.0,336.0,172.0,214.0,166.0,304.0,194.0,194.0,,-19,8342008
13.2177,2019-09-08 18:20:53.211829,342.0,184.0,172.0,214.0,304.0,206.0,206.0,166.0,,-19,8342814
13.2278,2019-09-08 18:20:53.219922,342.0,184.0,172.0,214.0,304.0,206.0,194.0,304.0,,-19,8342399
13.236,2019-09-08 18:20:53.242836,342.0,184.0,172.0,216.0,206.0,206.0,194.0,304.0,,-19,8341437
13.2588,2019-09-08 18:20:53.250044,342.0,184.0,172.0,216.0,304.0,206.0,166.0,304.0,,-19,8342569
13.2662,2019-09-08 18:20:53.272093,344.0,186.0,172.0,216.0,194.0,206.0,304.0,206.0,,-19,8341998
13.2881,2019-09-08 18:20:53.282848,344.0,184.0,172.0,342.0,304.0,204.0,304.0,166.0,,-19,8341856
13.299,2019-09-08 18:20:53.308420,342.0,186.0,172.0,342.0,194.0,206.0,166.0,204.0,,-19,8342022
13.3246,2019-09-08 18:20:53.314810,342.0,186.0,172.0,344.0,304.0,166.0,194.0,206.0,,-19,8342524
13.3307,2019-09-08 18:20:53.348972,346.0,186.0,172.0,216.0,304.0,304.0,194.0,166.0,,-19,8341980
13.365,2019-09-08 18:20:53.355284,348.0,186.0,172.0,218.0,304.0,204.0,194.0,166.0,,-19,8341700
13.3713,2019-09-08 18:20:53.363426,348.0,186.0,172.0,218.0,304.0,204.0,194.0,166.0,,-19,8341700
13.3794,2019-09-08 18:20:53.378666,346.0,186.0,172.0,216.0,304.0,204.0,194.0,164.0,,-19,8342877
13.3947,2019-09-08 18:20:53.397817,344.0,186.0,172.0,216.0,206.0,194.0,194.0,166.0,,-19,8341960
13.4138,2019-09-08 18:20:53.407736,344.0,186.0,172.0,218.0,204.0,194.0,194.0,304.0,,-19,8342447
13.4237,2019-09-08 18:20:53.423593,346.0,186.0,174.0,218.0,204.0,164.0,304.0,204.0,,-19,8342832
13.4397,2019-09-08 18:20:53.439618,346.0,186.0,172.0,344.0,204.0,304.0,204.0,194.0,,-19,8342202
13.4556,2019-09-08 18:20:53.563637,346.0,186.0,172.0,216.0,166.0,304.0,194.0,304.0,,-19,8342513
13.5798,2019-09-08 18:20:53.570220,348.0,218.0,172.0,350.0,166.0,304.0,194.0,194.0,,-19,8342527
13.5865,2019-09-08 18:20:53.579576,350.0,186.0,172.0,218.0,304.0,166.0,304.0,204.0,,-19,8342562
13.5956,2019-09-08 18:20:53.592089,172.0,218.0,172.0,216.0,204.0,192.0,304.0,204.0,,-19,8342133
13.6083,2019-09-08 18:20:53.610990,348.0,218.0,172.0,218.0,166.0,304.0,204.0,194.0,,-19,8341427
13.627,2019-09-08 18:20:53.625289,348.0,184.0,172.0,350.0,192.0,166.0,194.0,166.0,,-19,8341579
13.6415,2019-09-08 18:20:53.652720,172.0,218.0,172.0,216.0,192.0,204.0,166.0,166.0,,-19,8341901
13.6689,2019-09-08 18:20:53.659243,350.0,186.0,172.0,350.0,304.0,306.0,194.0,192.0,,-19,8341838
13.6753,2019-09-08 18:20:53.674908,350.0,186.0,172.0,350.0,192.0,204.0,306.0,166.0,,-19,8342185
13.6909,2019-09-08 18:20:53.687672,350.0,186.0,348.0,216.0,304.0,306.0,192.0,166.0,,-19,8342119
13.7037,2019-09-08 18:20:53.701621,348.0,184.0,172.0,216.0,306.0,204.0,194.0,304.0,,-19,8341870
13.7176,2019-09-08 18:20:53.721283,216.0,186.0,346.0,186.0,306.0,204.0,306.0,204.0,,-19,8341056
13.7373,2019-09-08 18:20:53.734963,348.0,184.0,348.0,186.0,306.0,306.0,204.0,166.0,,-19,8341358
13.751,2019-09-08 18:20:53.768866,348.0,348.0,172.0,218.0,192.0,166.0,192.0,306.0,,-19,8341946
13.785,2019-09-08 18:20:53.779820,350.0,186.0,172.0,218.0,204.0,192.0,204.0,192.0,,-19,8343018
13.7961,2019-09-08 18:20:53.786306,350.0,186.0,172.0,218.0,166.0,306.0,192.0,306.0,,-19,8341468
13.8024,2019-09-08 18:20:53.802142,350.0,186.0,172.0,218.0,306.0,204.0,192.0,166.0,,-19,8342178
13.8182,2019-09-08 18:20:53.816672,354.0,354.0,172.0,218.0,306.0,204.0,202.0,166.0,,-19,8342157
13.8327,2019-09-08 18:20:53.834788,354.0,354.0,186.0,172.0,306.0,306.0,192.0,192.0,,-19,8342406
13.8511,2019-09-08 18:20:53.841405,356.0,186.0,172.0,218.0,202.0,204.0,192.0,164.0,,-19,8341977
13.8575,2019-09-08 18:20:53.858503,358.0,188.0,172.0,218.0,306.0,204.0,166.0,306.0,,-19,8342790
13.8747,2019-09-08 18:20:53.879478,356.0,186.0,172.0,218.0,202.0,166.0,192.0,166.0,,-19,8341036
13.8955,2019-09-08 18:20:53.892758,356.0,186.0,172.0,218.0,204.0,202.0,166.0,306.0,,-19,8341963
13.9088,2019-09-08 18:20:53.907068,356.0,186.0,172.0,218.0,306.0,202.0,306.0,202.0,,-19,8341883
13.9233,2019-09-08 18:20:53.921982,354.0,186.0,172.0,218.0,192.0,204.0,306.0,166.0,,-19,8341773
13.938,2019-09-08 18:20:53.935003,354.0,186.0,172.0,218.0,306.0,204.0,306.0,192.0,,-19,8341665
13.951,2019-09-08 18:20:53.964611,354.0,186.0,172.0,218.0,306.0,204.0,192.0,166.0,,-19,8342444
13.9808,2019-09-08 18:20:53.971040,354.0,186.0,172.0,218.0,306.0,202.0,192.0,166.0,,-19,8342319
13.987,2019-09-08 18:20:53.981406,186.0,186.0,172.0,218.0,192.0,166.0,192.0,306.0,,-19,8342112
13.9976,2019-09-08 18:20:53.996598,352.0,186.0,172.0,218.0,192.0,204.0,306.0,166.0,,-19,8341717
14.0126,2019-09-08 18:20:54.011525,352.0,186.0,172.0,352.0,166.0,166.0,306.0,166.0,,-19,8341804
14.0275,2019-09-08 18:20:54.028475,186.0,172.0,218.0,218.0,306.0,192.0,166.0,306.0,,-19,8342001
14.0445,2019-09-08 18:20:54.042326,186.0,172.0,218.0,218.0,306.0,204.0,306.0,164.0,,-19,8342721
14.0585,2019-09-08 18:20:54.066921,354.0,172.0,218.0,218.0,306.0,192.0,306.0,202.0,,-19,8342126
14.0831,2019-09-08 18:20:54.089368,354.0,186.0,172.0,218.0,166.0,202.0,306.0,164.0,,-19,8342012
14.1055,2019-09-08 18:20:54.095886,356.0,186.0,172.0,218.0,306.0,204.0,192.0,166.0,,-19,8342447
14.1119,2019-09-08 18:20:54.105050,356.0,218.0,174.0,218.0,202.0,192.0,192.0,166.0,,-19,8342015
14.1211,2019-09-08 18:20:54.122535,356.0,186.0,354.0,186.0,306.0,166.0,202.0,166.0,,-19,8341987
14.1385,2019-09-08 18:20:54.141893,354.0,186.0,354.0,218.0,306.0,202.0,192.0,166.0,,-19,8341655
14.1579,2019-09-08 18:20:54.169828,356.0,186.0,356.0,218.0,306.0,202.0,164.0,166.0,,-19,8342465
14.1858,2019-09-08 18:20:54.176322,358.0,186.0,172.0,218.0,202.0,192.0,166.0,306.0,,-19,8341240
14.1923,2019-09-08 18:20:54.187121,356.0,186.0,172.0,218.0,192.0,202.0,306.0,164.0,,-19,8342236
14.2031,2019-09-08 18:20:54.198765,354.0,186.0,354.0,186.0,166.0,306.0,202.0,192.0,,-19,8342710
14.2148,2019-09-08 18:20:54.214548,354.0,186.0,172.0,218.0,192.0,166.0,202.0,204.0,,-19,8341922
14.2305,2019-09-08 18:20:54.238681,354.0,184.0,172.0,218.0,306.0,202.0,306.0,166.0,,-19,8342254
14.2548,2019-09-08 18:20:54.248548,356.0,356.0,172.0,216.0,306.0,202.0,306.0,166.0,,-19,8341859
14.2646,2019-09-08 18:20:54.273863,358.0,186.0,172.0,218.0,192.0,202.0,306.0,202.0,,-19,8342036
14.29,2019-09-08 18:20:54.284513,358.0,186.0,172.0,216.0,166.0,306.0,202.0,166.0,,-19,8342129
14.301,2019-09-08 18:20:54.296430,360.0,360.0,172.0,216.0,306.0,202.0,192.0,166.0,,-19,8342406
14.3129,2019-09-08 18:20:54.307775,362.0,186.0,172.0,216.0,202.0,202.0,166.0,306.0,,-19,8341586
14.3246,2019-09-08 18:20:54.329495,362.0,362.0,172.0,216.0,192.0,202.0,166.0,202.0,,-19,8341790
14.3456,2019-09-08 18:20:54.341937,360.0,186.0,172.0,216.0,192.0,166.0,306.0,202.0,,-19,8343001
14.358,2019-09-08 18:20:54.365669,360.0,186.0,172.0,216.0,306.0,306.0,202.0,192.0,,-19,8341700
14.3817,2019-09-08 18:20:54.415355,358.0,186.0,172.0,218.0,166.0,192.0,192.0,306.0,,-19,8342399
14.4315,2019-09-08 18:20:54.426539,358.0,186.0,172.0,218.0,306.0,202.0,304.0,166.0,,-19,8341800
14.4426,2019-09-08 18:20:54.440974,356.0,186.0,172.0,218.0,306.0,166.0,192.0,164.0,,-19,8342226
14.4571,2019-09-08 18:20:54.455441,356.0,186.0,172.0,218.0,166.0,306.0,192.0,306.0,,-19,8341942
14.4715,2019-09-08 18:20:54.478179,356.0,186.0,172.0,218.0,306.0,304.0,192.0,192.0,,-19,8342582
14.4943,2019-09-08 18:20:54.532982,356.0,186.0,172.0,218.0,306.0,164.0,306.0,202.0,,-19,8342880
14.5491,2019-09-08 18:20:54.539427,356.0,186.0,172.0,216.0,304.0,202.0,192.0,164.0,,-19,8341285
14.5565,2019-09-08 18:20:54.581676,356.0,186.0,172.0,216.0,306.0,204.0,192.0,166.0,,-19,8341620
14.5978,2019-09-08 18:20:54.588436,354.0,186.0,172.0,216.0,306.0,204.0,192.0,166.0,,-19,8342205
14.6046,2019-09-08 18:20:54.595231,186.0,186.0,172.0,354.0,202.0,192.0,192.0,166.0,,-19,8341994
14.6133,2019-09-08 18:20:54.613223,354.0,186.0,172.0,216.0,304.0,202.0,166.0,166.0,,-19,8341679
14.6315,2019-09-08 18:20:54.638347,352.0,186.0,172.0,186.0,304.0,204.0,192.0,166.0,,-19,8342056
14.6561,2019-09-08 18:20:54.647552,352.0,186.0,172.0,216.0,304.0,202.0,192.0,166.0,,-19,8341662
14.6638,2019-09-08 18:20:54.654355,172.0,216.0,172.0,218.0,202.0,192.0,166.0,304.0,,-19,8341662
14.6711,2019-09-08 18:20:54.677754,172.0,218.0,352.0,216.0,204.0,166.0,192.0,304.0,,-19,8342607
14.6958,2019-09-08 18:20:54.687458,352.0,216.0,172.0,216.0,166.0,304.0,192.0,192.0,,-19,8342136
14.704,2019-09-08 18:20:54.700951,172.0,186.0,172.0,186.0,304.0,304.0,204.0,166.0,,-19,8342143
14.7177,2019-09-08 18:20:54.716819,172.0,216.0,172.0,216.0,304.0,304.0,204.0,194.0,,-19,8342005
14.7337,2019-09-08 18:20:54.731450,356.0,354.0,172.0,216.0,204.0,192.0,192.0,166.0,,-19,8341731
14.7496,2019-09-08 18:20:54.747276,354.0,186.0,172.0,216.0,304.0,192.0,166.0,166.0,,-19,8341818
14.7642,2019-09-08 18:20:54.791418,352.0,354.0,186.0,172.0,304.0,304.0,204.0,166.0,,-19,8341402
14.8083,2019-09-08 18:20:54.805254,350.0,186.0,172.0,216.0,304.0,204.0,194.0,166.0,,-19,8342043
14.8216,2019-09-08 18:20:54.812316,350.0,186.0,172.0,216.0,304.0,204.0,194.0,304.0,,-19,8342133
14.8305,2019-09-08 18:20:54.826233,350.0,186.0,172.0,216.0,194.0,166.0,204.0,166.0,,-19,8341870
14.8432,2019-09-08 18:20:54.842570,350.0,186.0,172.0,216.0,304.0,304.0,194.0,192.0,,-19,8342005
14.859,2019-09-08 18:20:54.860024,186.0,186.0,172.0,218.0,304.0,204.0,192.0,304.0,,-19,8342084
14.8766,2019-09-08 18:20:54.873398,348.0,186.0,172.0,218.0,204.0,194.0,166.0,304.0,,-19,8342358
14.8898,2019-09-08 18:20:54.890193,348.0,172.0,216.0,216.0,194.0,194.0,194.0,304.0,,-19,8342160
14.9067,2019-09-08 18:20:54.904473,348.0,186.0,172.0,348.0,304.0,204.0,192.0,166.0,,-19,8342223
14.9209,2019-09-08 18:20:54.918331,348.0,186.0,172.0,348.0,204.0,194.0,166.0,304.0,,-19,8342070
14.9348,2019-09-08 18:20:54.940464,348.0,186.0,348.0,216.0,194.0,204.0,304.0,166.0,,-19,8342389
14.9571,2019-09-08 18:20:54.950783,348.0,184.0,172.0,216.0,204.0,164.0,304.0,166.0,,-19,8342849
14.9671,2019-09-08 18:20:54.989154,348.0,184.0,172.0,184.0,166.0,304.0,194.0,194.0,,-19,8343129
15.0066,2019-09-08 18:20:55.000112,348.0,186.0,348.0,216.0,166.0,304.0,204.0,166.0,,-19,8342302
15.0166,2019-09-08 18:20:55.009631,348.0,184.0,172.0,184.0,304.0,204.0,194.0,166.0,,-19,8341389
