8.5749,-7.2,4.32,-0.55748,68.4
8.5906,-7.2,4.32,-0.55819,68.4
8.6075,-6.7135,4.32,-0.55673,68.4
8.6234,-6.48,4.32,-0.55492,68.4
8.6456,-5.9667,4.32,-0.55204,68.4
8.6662,-5.4907,4.32,-0.54729,68.4
8.6869,-5.04,4.32,-0.53395,68.4
8.7145,-5.04,4.32,-0.51301,68.4
8.7328,-5.04,4.32,-0.49404,68.4
8.761,-5.04,4.32,-0.46963,68.4
8.7782,-4.8314,4.32,-0.46098,68.4
8.7984,-4.32,4.32,-0.45858,68.4
8.8162,-4.32,4.32,-0.46088,69.12
8.8363,-3.6705,5.04,-0.46384,69.12
8.8581,-3.1401,5.04,-0.46275,69.12
8.8889,-2.0817,5.04,-0.45228,69.12
8.9062,-1.44,5.04,-0.44288,69.12
8.9303,-0.41579,5.04,-0.42733,69.12
8.9542,0.19812,5.04,-0.39484,69.12
8.976,0.7267,5.04,-0.34723,69.12
9,1.44,5.04,-0.30088,69.12
9.0179,1.6958,5.04,-0.25258,68.4
9.0382,2.16,4.32,-0.18755,68.4
9.0579,2.16,4.32,-0.12435,68.4
9.0771,2.16,4.32,-1.6707,67.68
9.0991,2.16,3.6,0.093752,67.68
9.1255,2.16,3.6,0.20259,67.68
9.1421,2.16,3.6,0.26565,68.4
9.1617,2.16,4.32,0.35798,68.4
9.1875,1.44,4.32,0.44982,68.4
9.2051,1.44,4.32,0.52604,69.12
9.2255,0.74682,5.04,0.57379,69.84
9.2464,0.72,5.76,0.6235,69.84
9.2619,0.72,5.76,0.63982,70.56
9.2824,0.72,6.48,0.66295,71.28
9.3042,0,7.2,0.70249,72.72
9.3251,-0.64753,8.64,0.73996,74.16
9.3523,-1.44,10.08,0.75704,74.88
9.3698,-1.44,10.8,0.76231,77.04
9.3868,-2.0321,12.96,0.76866,78.48
9.4087,-2.16,14.4,0.76772,79.2
9.4245,-2.16,15.12,0.77284,82.08
9.4427,-2.16,18,0.76683,84.24
9.4731,-2.88,20.16,0.74621,87.84
9.4849,-2.88,23.76,0.74539,91.44
9.5057,-2.88,27.36,0.70357,93.6
9.5282,-2.88,29.52,0.64703,95.04
9.5476,-2.88,30.96,0.55687,101.52
9.564,-2.88,37.44,0.51488,103.68
