1567993477.469178,-54.0
1567993477.493316,-54.0
1567993477.51878,-54.0
1567993477.54206,-54.0
1567993477.562445,-54.0
1567993477.587055,-54.0
1567993477.610361,-54.0
1567993477.642569,-54.0
1567993477.658436,-54.0
1567993477.685528,-54.0
1567993477.707454,-54.0
1567993477.790158,-54.0
1567993477.796959,-54.0
1567993477.820625,-54.0
1567993477.827851,-54.0
1567993477.850071,-54.0
1567993477.873489,-54.0
1567993477.896886,-54.0
1567993477.922097,-54.0
1567993477.953081,-54.0
1567993477.975754,-54.0
1567993478.113374,-54.72
1567993478.129452,-54.72
1567993478.136647,-54.72
1567993478.159015,-54.72
1567993478.186614,-54.72
1567993478.221842,-54.72
1567993478.2353,-54.72
1567993478.259298,-54.72
1567993478.28466,-54.72
1567993478.308264,-54.72
1567993478.334111,-54.72
1567993478.373856,-54.72
1567993478.383247,-54.72
1567993478.408336,-54.72
1567993478.43196,-54.72
1567993478.477969,-54.72
1567993478.498209,-54.72
1567993478.528983,-54.72
1567993478.615953,-54.72
1567993478.622462,-54.72
1567993478.64481,-54.72
1567993478.668607,-54.72
1567993478.690873,-54.72
1567993478.714242,-54.72
1567993478.743687,-54.72
1567993478.780386,-54.72
1567993478.810467,-54.72
1567993478.818105,-54.72
1567993478.839786,-54.72
1567993478.908179,-54.72
1567993478.928621,-54.72
1567993478.995797,-54.72
1567993479.005767,-54.72
1567993479.02194,-54.72
1567993479.052967,-54.72
1567993479.092462,-54.72
1567993479.09878,-54.72
1567993479.123087,-54.72
1567993479.148261,-54.72
1567993479.186661,-54.72
1567993479.198833,-54.72
1567993479.222987,-54.72
1567993479.251131,-54.72
1567993479.280651,-54.72
1567993479.302835,-54.72
1567993479.326428,-54.72
1567993479.354105,-54.72
1567993479.37753,-54.72
1567993479.402509,-54.72
1567993479.428697,-54.72
1567993479.455208,-54.72
1567993479.487202,-54.72
1567993479.509293,-54.72
1567993479.534255,-54.72
1567993479.55889,-54.72
1567993479.585501,-54.72
1567993479.612732,-54.72
1567993479.639144,-54.72
1567993479.662749,-54.72
1567993479.69378,-54.72
1567993479.717837,-54.72
1567993479.774779,-54.72
1567993479.781164,-54.72
1567993479.800464,-54.72
1567993479.818827,-54.72
1567993479.843733,-54.72
1567993479.868019,-54.72
1567993479.965003,-54.72
1567993479.985232,-54.72
