6.0081
7.9902
10.168
12.403
14.579
16.611
18.442
20.042
21.401
22.521
23.41
24.081
24.55
24.83
24.939
24.892
24.708
24.403
23.998
23.509
22.953
22.345
21.698
21.021
20.323
19.609
18.886
18.156
17.423
16.689
15.955
15.22
14.48
13.732
12.971
12.195
11.406
10.611
9.8233
9.0649
8.3626
7.7472
7.2501
6.9
6.7201
6.7256
6.9233
7.3127
7.8878
8.6414
9.5682
10.668
11.95
13.429
15.128
17.074
19.293
21.805
24.616
27.718
31.08
34.651
38.36
42.121
45.839
49.416
52.758
55.779
58.407
60.589
62.288
63.49
64.197
64.425
64.199
63.551
62.513
61.115
59.383
57.337
54.991
52.356
49.44
46.25
42.796
39.097
35.182
31.097
26.914
22.724
18.646
14.81
11.351
8.3922
6.0329
4.3383
3.3357
3.0128
3.3205
4.1776
