1567992236.885567,0.0
1567992236.896024,0.0
1567992236.906422,0.0
1567992236.916721,0.0
1567992236.927,0.0
1567992236.937286,0.0
1567992236.947565,0.0
1567992236.957856,0.0
1567992236.968165,0.0
1567992236.978514,0.0
1567992236.988866,0.0
1567992236.999163,0.0
1567992237.009475,0.0
1567992237.019963,0.0
1567992237.030433,0.0
1567992237.040785,0.0
1567992237.0511,0.0
1567992237.061404,0.0
1567992237.071777,0.0
1567992237.082187,0.0
1567992237.09249,0.0
1567992237.102841,0.0
1567992237.11322,0.0
1567992237.123514,0.0
1567992237.133822,0.0
1567992237.144194,0.0
1567992237.154526,0.0
1567992237.164823,0.0
1567992237.175213,0.0
1567992237.185654,0.0
1567992237.195989,0.0
1567992237.206352,0.0
1567992237.216666,0.0
1567992237.226946,0.0
1567992237.237222,0.0
1567992237.247508,0.0
1567992237.257834,0.0
1567992237.268216,0.0
1567992237.278528,0.0
1567992237.288911,0.0
1567992237.299347,0.0
1567992237.309779,0.0
1567992237.320184,0.0
1567992237.330709,0.0
1567992237.341148,0.0
1567992237.351483,0.0
1567992237.361766,0.0
1567992237.372049,0.0
1567992237.382362,0.0
1567992237.392754,0.0
1567992237.403139,0.0
1567992237.413439,0.0
1567992237.423721,0.0
1567992237.434013,0.0
1567992237.444326,0.0
1567992237.454696,0.0
1567992237.464995,0.0
1567992237.475286,0.0
1567992237.485565,0.0
1567992237.495839,0.0
1567992237.506187,0.0
1567992237.51661,0.0
1567992237.52689,0.0
1567992237.537351,0.0
1567992237.548024,0.0
1567992237.558619,0.0
1567992237.569071,0.0
1567992237.579504,0.0
1567992237.59,0.0
1567992237.600626,0.0
1567992237.611097,0.0
1567992237.621547,0.0
1567992237.632005,0.0
1567992237.642572,0.0
1567992237.653014,0.0
1567992237.663473,0.0
1567992237.673911,0.0
1567992237.684342,0.0
1567992237.694814,0.0
1567992237.705352,0.0
1567992237.715822,0.0
1567992237.726248,0.0
1567992237.736719,0.0
1567992237.748518,0.0
1567992237.759348,0.0
1567992237.770162,0.0
1567992237.781027,0.0
1567992237.791861,0.0
1567992237.80269,0.0
1567992237.821,0.0
1567992237.831779,0.0
1567992237.842562,0.0
1567992237.853128,0.0
1567992237.863474,0.0
1567992237.873773,0.0
1567992237.884172,0.0
1567992237.894674,0.0
1567992237.905149,0.0
1567992237.915541,0.0
1567992237.925892,0.0
1567992237.936197,0.0
1567992237.946481,0.0
1567992237.956764,0.0
1567992237.96707,0.0
1567992237.977358,0.0
1567992237.987726,0.0
1567992237.998253,0.0
1567992238.008734,0.0
1567992238.019118,0.0
1567992238.029431,0.0
1567992238.039771,0.0
1567992238.050122,0.0
1567992238.060499,0.0
1567992238.070897,0.0
1567992238.081192,0.0
1567992238.091486,0.0
1567992238.101774,0.0
1567992238.112086,0.0
1567992238.122508,0.0
1567992238.132901,0.0
1567992238.143275,0.0
1567992238.15368,0.0
1567992238.164083,0.0
1567992238.174403,0.0
1567992238.184767,0.0
1567992238.19519,0.0
1567992238.205659,0.0
1567992238.216054,0.0
1567992238.226415,0.0
1567992238.236797,0.0
1567992238.247154,0.0
1567992238.25752,0.0
1567992238.267915,0.0
1567992238.278218,0.0
1567992238.288542,0.0
1567992238.298954,0.0
1567992238.309393,0.0
1567992238.319753,0.0
1567992238.330039,0.0
1567992238.340311,0.0
1567992238.350601,0.0
1567992238.360952,0.0
1567992238.371226,0.0
1567992238.381492,0.0
1567992238.39181,0.0
1567992238.402194,0.0
1567992238.412532,0.0
1567992238.422858,0.0
1567992238.433235,0.0
1567992238.443526,0.0
1567992238.453805,0.0
1567992238.464102,0.0
1567992238.474399,0.0
1567992238.484764,0.0
1567992238.495186,0.0
