2.5754,-0,0,NaN
2.584,-0,0,NaN
2.5919,-0,0,NaN
2.6097,-0,-0.5,-0.016399
2.6317,-0,-0.5,-0.015204
2.6523,-0,-0.5,-0.013343
2.6733,-0,-0.5,-0.011446
2.6941,-0,-1,-0.0097391
2.7165,-0,-1,-0.007895
2.7426,-0,-1,-0.0065815
2.7646,-0,-1,-0.0048665
2.7834,-0,-1,-0.0030794
2.8047,-0,-1,-0.00065545
2.8321,-0.5,-1,0.00070053
2.8521,-0.5,-1,0.0020499
2.8748,-0.5,-1,0.0030839
2.8951,-0.5,-1,0.0039196
2.922,-0.5,-1.5,0.004223
2.9412,-0.5,-1.5,0.0043323
2.9637,-0.5,-1.5,0.0042441
2.9827,-0.5,-1.5,0.0041415
3.0051,-0.5,-1.5,0.0040699
3.0328,-0.5,-1.5,0.0038318
3.0523,-0.5,-1.5,0.003542
3.0746,-0.5,-1.5,0.0032612
3.1022,-0.5,-1.5,0.0029749
3.1237,-0.5,-1.5,0.0027058
3.1431,-0.5,-1.5,0.0024375
3.1649,-0.5,-1.5,0.0021888
3.1869,-0.5,-1.5,0.0019808
3.2149,-0.5,-1.5,0.0018021
3.2323,-0.5,-1.5,0.0016601
3.2536,-0.5,-1.5,0.0015383
3.2743,-0.5,-1.5,0.0015127
3.2962,-0.5,-1.5,0.0015798
3.3219,-0.5,-1.5,0.001737
3.3417,-0.5,-1.5,0.0019255
3.3646,-0.5,-1.5,0.0020939
3.3867,-0.5,-1.5,0.0021827
3.4148,-0.5,-1.5,0.0022782
3.4318,-0.5,-1.5,0.0023065
3.454,-0.5,-1.5,0.0021583
3.4822,-0.5,-1.5,0.0020786
3.5021,-0.5,-1.5,0.0020105
3.5216,-0.5,-1.5,0.0019659
3.543,-0.5,-1.5,0.0019418
3.5649,-0.5,-1.5,0.0018199
3.5868,-0.5,-1.5,0.0013732
3.6149,-0.5,-1.5,0.00097999
3.6323,-0.5,-1.5,0.00038132
3.6526,-0.5,-1.5,-0.00036664
3.6759,-0.5,-1.5,-0.0023677
3.715,-0.5,-1.5,-0.0031654
3.7241,-0.5,-1.5,-0.0046436
3.7439,-0.5,-1.5,-0.0061486
3.7666,-0.5,-1.5,-0.0083596
3.7919,-0.5,-1.5,-0.010236
3.8149,-0.5,-1.5,-0.012596
3.8327,-0.5,-2,-0.016658
3.8656,-0.5,-2,-0.013421
3.875,-0.5,-2,-0.017816
